ReturnID,OrderItemID,OrderID,ProductID,SellerID,ReturnedQuantity,ReturnReason,ReturnDate,ReturnCost
24784,328112,169666,4183,18,1,Late Delivery,2023-11-08,312.35
24785,328113,169666,4183,18,1,Not as Described,2023-10-22,319.37
24786,328116,169667,2400,78,1,Damaged,2024-05-30,341.72
24787,328144,169682,2617,75,1,Damaged,2025-12-04,168.91
24788,328146,169682,2257,466,1,Changed Mind,2025-12-04,212.95
24789,328162,169689,2441,456,1,Not as Described,2023-11-19,212.39
24790,328167,169693,4641,270,1,Changed Mind,2024-06-28,296.54
24791,328199,169713,3699,220,1,Poor Quality,2023-02-24,230.65
24792,328201,169714,4992,25,1,Late Delivery,2024-10-29,346.29
24793,328218,169724,4545,212,1,Damaged,2023-03-11,273.98
24794,328245,169738,2092,74,1,Late Delivery,2023-03-26,137.77
24795,328262,169745,3575,433,1,Not as Described,2023-03-26,80.84
24796,328263,169746,3705,173,1,Wrong Item,2024-07-30,226.65
24797,328265,169748,2637,292,1,Changed Mind,2025-03-17,273.1
24798,328267,169750,3038,31,1,Wrong Item,2026-01-10,268.24
24799,328312,169773,3846,273,1,Wrong Item,2023-10-01,180.59
24800,328321,169776,3971,467,1,Damaged,2023-08-08,253.48
24801,328325,169778,1543,496,1,Late Delivery,2023-08-19,313.9
24802,328344,169791,1888,147,1,Damaged,2023-09-16,301.76
24803,328359,169798,2780,3,1,Not as Described,2025-11-14,168.94
24804,328372,169808,1186,259,1,Late Delivery,2023-03-18,84.09
24805,328374,169809,503,382,1,Poor Quality,2023-09-19,113.92
24806,328414,169832,4056,123,1,Changed Mind,2023-05-21,225.23
24807,328435,169843,855,463,1,Late Delivery,2024-07-18,235.46
24808,328441,169845,4260,163,1,Not as Described,2023-05-16,196.94
24809,328454,169852,4881,64,1,Late Delivery,2024-02-04,282.42
24810,328473,169865,2973,324,1,Late Delivery,2024-04-11,220.23
24811,328479,169867,4292,8,1,Late Delivery,2023-04-15,83.19
24812,328506,169880,4222,405,1,Wrong Item,2023-10-26,224.19
24813,328518,169887,957,458,1,Late Delivery,2023-06-05,340.78
24814,328520,169888,2950,319,2,Poor Quality,2024-09-07,697.56
24815,328522,169888,2361,393,2,Not as Described,2024-09-12,617.08
24816,328527,169892,2836,415,1,Late Delivery,2023-02-04,155.79
24817,328528,169893,1025,321,1,Wrong Item,2025-11-04,177.1
24818,328532,169895,2093,39,1,Damaged,2025-03-29,117.86
24819,328534,169896,268,152,1,Wrong Item,2024-05-01,255.23
24820,328545,169903,3947,274,1,Poor Quality,2023-11-22,175.05
24821,328554,169906,4191,315,2,Late Delivery,2024-11-23,247.04
24822,328557,169908,4047,163,1,Wrong Item,2025-09-05,259.9
24823,328575,169913,3780,250,1,Not as Described,2024-01-16,319.9
24824,328596,169924,1953,345,1,Changed Mind,2024-03-07,105.18
24825,328606,169928,3491,9,1,Late Delivery,2023-10-18,185.73
24826,328613,169931,2754,377,1,Not as Described,2023-12-13,316.54
24827,328625,169937,4612,85,1,Not as Described,2025-03-15,127.65
24828,328639,169944,4757,458,1,Wrong Item,2025-06-17,126.0
24829,328678,169961,1167,226,1,Poor Quality,2023-04-25,312.98
24830,328696,169970,406,182,1,Changed Mind,2025-09-29,238.09
24831,328699,169971,418,269,1,Damaged,2025-07-26,307.31
24832,328711,169978,751,148,2,Not as Described,2025-05-26,672.69
24833,328732,169991,2756,107,1,Poor Quality,2023-08-30,212.97
24834,328734,169993,77,54,1,Late Delivery,2023-06-13,165.29
24835,328747,170000,3076,35,1,Late Delivery,2024-05-06,337.07
24836,328751,170002,2962,216,1,Not as Described,2025-07-10,144.02
24837,328762,170008,488,206,1,Late Delivery,2023-02-12,102.27
24838,328767,170010,1543,496,1,Poor Quality,2025-07-13,106.0
24839,328781,170017,4324,149,1,Poor Quality,2023-08-18,219.31
24840,328793,170025,2286,416,1,Poor Quality,2025-01-18,176.77
24841,328811,170036,2171,352,1,Late Delivery,2023-09-27,178.78
24842,328817,170039,3547,232,1,Late Delivery,2024-05-09,182.58
24843,328820,170042,4347,396,1,Not as Described,2023-09-18,166.7
24844,328832,170051,2198,192,1,Changed Mind,2023-01-21,221.11
24845,328862,170062,240,8,1,Late Delivery,2025-05-08,289.82
24846,328864,170063,2969,104,1,Poor Quality,2024-02-06,324.8
24847,328876,170067,4088,103,1,Wrong Item,2025-11-29,173.01
24848,328883,170071,2520,437,2,Changed Mind,2023-08-27,546.55
24849,328894,170076,2884,446,2,Not as Described,2023-05-07,431.19
24850,328910,170085,3950,170,1,Changed Mind,2023-08-26,260.75
24851,328921,170089,2805,265,1,Poor Quality,2024-03-27,87.06
24852,328922,170090,4158,327,1,Damaged,2025-10-04,195.04
24853,328931,170095,4635,461,1,Damaged,2025-10-13,118.98
24854,328944,170100,2142,37,2,Wrong Item,2023-10-11,549.78
24855,328948,170103,2043,96,1,Poor Quality,2025-06-08,200.24
24856,328963,170110,4464,328,1,Poor Quality,2025-11-13,112.55
24857,328970,170113,271,183,1,Late Delivery,2024-09-16,238.14
24858,328977,170116,2080,371,1,Changed Mind,2024-04-10,90.87
24859,329006,170132,2652,172,1,Late Delivery,2025-05-27,186.38
24860,329012,170133,4458,9,1,Wrong Item,2025-03-24,325.26
24861,329049,170153,2288,91,1,Changed Mind,2023-09-12,184.73
24862,329094,170177,386,223,1,Damaged,2023-05-16,154.08
24863,329105,170180,2071,487,1,Late Delivery,2025-05-23,97.68
24864,329124,170190,3837,269,1,Poor Quality,2025-11-28,188.43
24865,329125,170191,713,449,1,Late Delivery,2025-04-16,110.3
24866,329130,170193,493,448,1,Damaged,2023-09-03,335.35
24867,329147,170200,145,113,1,Wrong Item,2024-07-30,220.7
24868,329151,170203,1875,256,1,Poor Quality,2025-02-19,297.85
24869,329163,170209,4914,382,1,Not as Described,2025-08-05,263.05
24870,329176,170216,2034,467,1,Wrong Item,2024-03-25,230.76
24871,329206,170232,2552,420,1,Damaged,2024-08-22,245.96
24872,329227,170243,1738,185,1,Not as Described,2025-06-24,240.6
24873,329231,170246,2392,280,1,Damaged,2025-04-27,235.03
24874,329251,170261,106,290,1,Poor Quality,2025-05-28,124.23
24875,329255,170263,1199,264,2,Late Delivery,2024-04-04,488.4
24876,329259,170266,2532,4,1,Not as Described,2024-11-02,177.06
24877,329268,170270,606,328,1,Wrong Item,2023-08-11,330.45
24878,329286,170280,2469,462,1,Changed Mind,2025-08-22,90.04
24879,329289,170282,2796,280,1,Late Delivery,2024-10-06,287.05
24880,329297,170285,4811,69,1,Damaged,2026-01-17,133.87
24881,329300,170287,1113,86,1,Late Delivery,2025-02-08,257.12
24882,329310,170295,526,457,1,Wrong Item,2023-09-04,273.73
24883,329316,170297,1057,25,1,Changed Mind,2023-08-08,177.86
24884,329343,170308,3613,368,1,Damaged,2024-07-15,256.75
24885,329348,170311,3962,422,1,Damaged,2024-11-26,314.02
24886,329350,170312,2537,133,1,Late Delivery,2025-06-01,107.01
24887,329374,170324,697,257,1,Changed Mind,2025-05-19,81.7
24888,329379,170329,671,142,1,Damaged,2024-06-11,110.18
24889,329395,170338,1819,293,2,Wrong Item,2024-10-02,190.3
24890,329398,170339,4523,404,1,Late Delivery,2025-11-13,164.27
24891,329427,170353,634,446,1,Damaged,2023-04-14,122.84
24892,329438,170359,4421,14,1,Changed Mind,2025-09-27,304.73
24893,329444,170362,1248,374,1,Changed Mind,2025-09-09,94.45
24894,329445,170362,2489,169,1,Not as Described,2025-08-31,99.05
24895,329460,170369,2712,349,1,Poor Quality,2025-10-28,97.7
24896,329465,170372,1946,102,1,Damaged,2025-08-18,130.75
24897,329474,170377,1298,455,1,Poor Quality,2025-11-04,297.48
24898,329475,170378,1310,402,1,Poor Quality,2025-12-22,254.85
24899,329490,170387,759,185,1,Not as Described,2025-01-11,315.06
24900,329496,170392,1122,384,1,Damaged,2025-02-12,239.7
24901,329516,170400,3725,78,1,Poor Quality,2023-07-25,215.62
24902,329529,170407,398,285,1,Not as Described,2024-06-08,332.11
24903,329571,170430,2487,413,1,Wrong Item,2025-01-30,279.65
24904,329588,170439,1947,465,1,Poor Quality,2025-06-13,158.74
24905,329595,170445,1379,68,1,Late Delivery,2023-11-30,186.67
24906,329624,170460,3864,333,1,Changed Mind,2023-04-07,322.75
24907,329627,170462,1847,458,1,Wrong Item,2024-06-04,323.7
24908,329651,170473,539,6,1,Damaged,2024-08-24,133.74
24909,329664,170481,1283,270,1,Damaged,2025-10-11,90.05
24910,329678,170487,4740,383,1,Late Delivery,2023-12-26,197.26
24911,329707,170504,579,205,1,Late Delivery,2023-08-24,100.44
24912,329725,170514,2863,206,1,Poor Quality,2023-09-12,339.41
24913,329750,170529,2105,7,1,Changed Mind,2026-01-07,208.63
24914,329788,170553,1989,48,1,Poor Quality,2025-11-13,274.93
24915,329805,170564,2957,178,1,Damaged,2023-02-22,199.73
24916,329836,170581,666,24,1,Not as Described,2023-04-21,329.74
24917,329855,170592,2684,373,1,Changed Mind,2024-05-04,288.99
24918,329858,170593,286,28,1,Changed Mind,2023-12-09,114.05
24919,329861,170595,289,199,1,Poor Quality,2023-10-02,205.44
24920,329870,170600,1158,256,2,Poor Quality,2025-06-30,235.36
24921,329900,170618,4349,492,1,Late Delivery,2025-03-24,186.77
24922,329903,170621,2370,88,1,Changed Mind,2024-05-11,179.93
24923,329904,170621,344,131,1,Wrong Item,2024-05-01,93.74
24924,329905,170622,1242,337,1,Damaged,2024-08-03,214.82
24925,329910,170624,12,372,2,Changed Mind,2023-08-15,402.26
24926,329912,170625,331,403,1,Changed Mind,2024-08-24,84.1
24927,329913,170626,1597,337,1,Not as Described,2025-01-31,138.47
24928,329952,170645,2233,291,1,Wrong Item,2023-02-25,136.8
24929,329958,170649,2802,14,1,Poor Quality,2024-09-19,206.14
24930,329963,170651,2913,480,1,Late Delivery,2024-11-28,185.78
24931,329969,170655,1169,314,1,Damaged,2025-08-08,215.95
24932,329970,170656,1643,134,3,Damaged,2025-06-10,950.93
24933,329974,170657,1453,410,1,Poor Quality,2025-10-26,120.36
24934,329989,170666,3079,55,1,Poor Quality,2024-06-25,212.73
24935,329994,170668,5,19,1,Not as Described,2025-02-05,294.28
24936,330044,170700,2779,166,1,Poor Quality,2023-12-15,292.09
24937,330088,170724,4975,138,1,Not as Described,2023-03-11,119.57
24938,330091,170725,862,274,1,Wrong Item,2023-02-26,313.74
24939,330131,170746,3768,301,1,Late Delivery,2023-06-10,337.5
24940,330136,170748,411,134,1,Damaged,2025-03-26,323.77
24941,330139,170750,3057,157,1,Late Delivery,2023-10-28,169.66
24942,330163,170763,3179,170,1,Damaged,2025-01-04,99.58
24943,330166,170764,197,247,1,Changed Mind,2024-09-04,273.47
24944,330169,170766,1110,130,1,Wrong Item,2024-01-12,211.34
24945,330186,170773,224,391,1,Changed Mind,2025-12-15,245.91
24946,330200,170778,2597,44,1,Poor Quality,2024-09-19,91.24
24947,330225,170795,4709,227,1,Poor Quality,2024-08-12,258.67
24948,330226,170795,2350,68,1,Damaged,2024-08-03,215.75
24949,330228,170796,948,296,1,Poor Quality,2023-11-30,206.62
24950,330229,170797,698,422,1,Damaged,2025-12-04,243.32
24951,330237,170800,3078,28,1,Not as Described,2023-09-09,227.88
24952,330263,170812,4851,62,1,Changed Mind,2023-11-24,168.78
24953,330272,170818,3521,49,1,Changed Mind,2025-12-12,251.06
24954,330294,170833,15,140,1,Damaged,2024-08-12,251.97
24955,330305,170838,3173,329,1,Wrong Item,2023-06-02,255.58
24956,330310,170840,1613,380,2,Damaged,2024-06-26,268.4
24957,330311,170841,3812,239,1,Wrong Item,2025-03-02,105.5
24958,330380,170880,2084,400,1,Changed Mind,2023-07-01,266.63
24959,330389,170885,4574,21,1,Not as Described,2024-09-01,283.14
24960,330404,170893,877,149,1,Poor Quality,2025-10-03,262.48
24961,330407,170895,361,221,1,Late Delivery,2023-06-23,316.64
24962,330408,170896,3032,420,1,Wrong Item,2023-02-28,194.96
24963,330410,170897,304,112,1,Damaged,2024-03-29,286.84
24964,330428,170907,4653,304,3,Late Delivery,2024-05-20,688.79
24965,330443,170918,736,448,1,Changed Mind,2023-06-03,295.17
24966,330451,170924,2453,423,1,Wrong Item,2024-08-23,83.3
24967,330458,170929,365,219,1,Poor Quality,2025-02-16,260.8
24968,330481,170940,207,260,1,Changed Mind,2024-07-09,129.87
24969,330495,170947,1132,215,1,Damaged,2024-09-21,222.25
24970,330524,170960,4065,278,2,Wrong Item,2025-06-05,312.86
24971,330526,170961,1217,113,1,Poor Quality,2024-08-18,265.44
24972,330542,170971,2815,493,1,Wrong Item,2023-08-09,219.12
24973,330547,170973,4496,296,1,Changed Mind,2024-01-02,182.71
24974,330580,170993,2641,192,1,Wrong Item,2025-05-01,96.92
24975,330638,171022,1596,164,1,Not as Described,2024-01-17,135.85
24976,330650,171028,342,478,1,Not as Described,2025-11-08,334.23
24977,330660,171033,3635,30,2,Changed Mind,2024-11-10,396.35
24978,330678,171042,4276,125,1,Late Delivery,2024-02-01,83.56
24979,330765,171082,326,320,1,Poor Quality,2024-03-10,246.69
24980,330783,171090,382,133,1,Late Delivery,2023-04-15,280.64
24981,330794,171098,2234,291,1,Poor Quality,2025-04-10,201.92
24982,330800,171100,1299,200,1,Changed Mind,2023-09-08,206.79
24983,330815,171106,3184,173,1,Damaged,2023-02-09,120.92
24984,330839,171118,4177,70,1,Not as Described,2023-12-31,316.66
24985,330841,171120,4677,390,1,Late Delivery,2025-06-22,308.34
24986,330852,171124,3901,81,1,Changed Mind,2024-08-27,239.27
24987,330856,171127,2011,47,1,Late Delivery,2025-07-30,218.09
24988,330875,171139,519,120,1,Poor Quality,2024-07-29,100.42
24989,330883,171142,1079,141,1,Not as Described,2023-11-04,311.12
24990,330884,171142,1906,156,1,Not as Described,2023-11-09,125.36
24991,330888,171143,2396,32,1,Wrong Item,2024-01-10,111.46
24992,330889,171144,1431,458,1,Not as Described,2024-01-01,175.82
24993,330892,171145,2404,55,1,Not as Described,2025-03-21,211.33
24994,330893,171146,4089,199,2,Poor Quality,2023-06-29,503.23
24995,330897,171149,3124,451,1,Changed Mind,2025-08-31,140.75
24996,330908,171155,3004,131,1,Changed Mind,2023-05-21,180.13
24997,330915,171159,1017,194,1,Changed Mind,2025-09-03,145.42
24998,330921,171163,1958,131,1,Wrong Item,2024-12-23,274.89
24999,330922,171163,626,240,1,Wrong Item,2024-12-25,182.6
25000,330924,171164,37,193,1,Changed Mind,2023-08-06,150.43
25001,330926,171165,3148,340,1,Changed Mind,2025-07-04,322.29
25002,330930,171166,2318,215,1,Changed Mind,2024-11-30,276.96
25003,330931,171166,449,64,1,Late Delivery,2024-11-22,229.56
25004,330932,171167,1442,382,1,Poor Quality,2024-10-07,244.84
25005,330976,171191,2864,255,1,Damaged,2025-09-04,245.11
25006,330980,171194,4557,109,1,Changed Mind,2023-02-13,269.37
25007,331012,171211,3940,115,1,Not as Described,2024-07-28,256.33
25008,331017,171213,4692,7,1,Damaged,2025-11-29,324.58
25009,331027,171218,3434,88,1,Poor Quality,2024-02-24,239.75
25010,331059,171232,4759,266,1,Poor Quality,2023-03-16,275.78
25011,331064,171233,1472,31,1,Wrong Item,2023-02-24,197.09
25012,331098,171250,2404,55,1,Poor Quality,2024-05-21,301.54
25013,331113,171256,4980,384,1,Not as Described,2024-08-21,212.72
25014,331117,171257,1833,405,1,Not as Described,2023-08-18,140.45
25015,331122,171260,2737,483,1,Poor Quality,2023-05-30,130.42
25016,331184,171292,4599,372,1,Poor Quality,2023-04-03,320.68
25017,331186,171293,3399,81,1,Not as Described,2025-01-31,274.84
25018,331193,171297,948,296,1,Wrong Item,2025-10-26,273.25
25019,331208,171306,1267,164,1,Poor Quality,2025-11-16,82.18
25020,331231,171320,4464,328,1,Changed Mind,2023-05-11,268.25
25021,331249,171329,4433,47,1,Changed Mind,2025-02-10,90.41
25022,331256,171331,3429,44,1,Not as Described,2023-12-18,128.27
25023,331271,171339,1677,349,1,Poor Quality,2023-03-27,215.97
25024,331299,171353,577,314,1,Not as Described,2023-02-11,330.39
25025,331303,171354,1533,206,1,Changed Mind,2023-11-18,231.03
25026,331310,171357,1779,223,1,Late Delivery,2025-04-05,330.67
25027,331313,171358,2034,467,1,Not as Described,2025-12-05,326.99
25028,331334,171367,1029,185,1,Late Delivery,2023-12-15,151.55
25029,331365,171381,4454,361,1,Poor Quality,2023-05-11,144.71
25030,331381,171389,2839,320,1,Changed Mind,2024-09-03,163.09
25031,331396,171397,2368,408,1,Poor Quality,2023-03-27,189.1
25032,331402,171399,4416,250,1,Changed Mind,2024-04-21,217.28
25033,331406,171402,344,131,1,Wrong Item,2023-06-03,86.92
25034,331412,171403,1476,339,1,Wrong Item,2025-03-27,169.07
25035,331418,171407,310,89,1,Damaged,2025-09-16,163.27
25036,331438,171417,2910,25,1,Not as Described,2024-04-24,171.74
25037,331440,171419,165,391,1,Poor Quality,2023-08-06,124.7
25038,331461,171430,2220,186,1,Late Delivery,2025-07-05,280.4
25039,331466,171434,2700,422,1,Late Delivery,2024-12-26,285.11
25040,331481,171445,4473,8,1,Not as Described,2023-11-26,264.43
25041,331483,171445,1000,391,1,Wrong Item,2023-12-02,268.68
25042,331485,171446,451,468,1,Poor Quality,2024-08-12,201.84
25043,331486,171446,2320,419,1,Late Delivery,2024-08-10,329.17
25044,331500,171453,4628,83,1,Poor Quality,2025-05-05,270.44
25045,331514,171462,2215,182,1,Not as Described,2024-02-03,338.98
25046,331515,171463,4564,225,1,Wrong Item,2024-07-11,267.89
25047,331518,171463,4035,409,1,Poor Quality,2024-07-10,195.2
25048,331523,171465,3063,188,1,Poor Quality,2023-03-08,96.12
25049,331525,171465,4521,363,1,Poor Quality,2023-03-09,94.75
25050,331540,171472,500,368,1,Changed Mind,2023-10-09,118.96
25051,331541,171473,2223,99,1,Damaged,2024-04-03,294.99
25052,331550,171475,754,232,2,Changed Mind,2024-06-06,166.19
25053,331561,171483,1063,58,1,Damaged,2023-03-25,341.15
25054,331571,171486,2757,369,1,Wrong Item,2024-08-15,347.52
25055,331578,171491,4711,356,2,Wrong Item,2023-05-13,688.73
25056,331580,171492,1580,217,1,Late Delivery,2026-01-03,156.22
25057,331599,171504,1771,171,1,Changed Mind,2025-06-04,281.72
25058,331610,171510,3487,435,1,Not as Described,2023-09-20,227.09
25059,331615,171512,4104,49,2,Changed Mind,2023-10-15,378.43
25060,331630,171520,1732,111,1,Not as Described,2025-11-17,261.58
25061,331638,171525,4687,478,1,Damaged,2025-10-21,296.72
25062,331658,171535,1725,227,2,Wrong Item,2025-04-15,364.19
25063,331678,171548,4533,227,1,Damaged,2024-09-23,192.75
25064,331682,171549,2908,125,2,Changed Mind,2024-01-07,161.64
25065,331687,171551,1130,130,1,Changed Mind,2024-09-25,203.99
25066,331692,171556,1676,439,1,Damaged,2025-04-14,249.79
25067,331702,171561,3751,289,1,Wrong Item,2024-07-14,243.77
25068,331720,171573,1798,374,1,Poor Quality,2025-05-03,121.37
25069,331746,171587,661,76,1,Changed Mind,2025-09-06,153.95
25070,331755,171591,1114,297,1,Not as Described,2025-04-12,343.89
25071,331767,171600,3803,257,1,Late Delivery,2024-12-05,92.77
25072,331783,171608,2540,333,2,Late Delivery,2024-02-18,697.73
25073,331786,171609,1595,109,1,Not as Described,2023-05-06,276.88
25074,331796,171614,1013,39,2,Damaged,2025-06-26,198.93
25075,331812,171623,3784,56,1,Not as Described,2023-09-16,99.96
25076,331840,171640,3663,263,1,Poor Quality,2025-07-05,242.2
25077,331851,171645,3650,404,1,Not as Described,2025-10-22,240.46
25078,331854,171647,3286,495,2,Not as Described,2024-04-02,168.27
25079,331890,171667,2482,134,1,Damaged,2023-03-26,261.57
25080,331911,171680,4224,252,1,Changed Mind,2024-04-22,328.41
25081,331915,171682,2768,313,1,Changed Mind,2024-02-13,166.38
25082,331932,171692,2589,402,1,Late Delivery,2024-02-06,343.67
25083,331934,171693,4699,418,1,Poor Quality,2025-03-13,286.3
25084,331935,171694,4097,31,1,Poor Quality,2025-04-07,120.59
25085,331938,171695,4720,486,1,Late Delivery,2025-11-01,225.52
25086,331954,171702,3751,289,1,Poor Quality,2023-09-26,219.42
25087,331979,171712,1174,184,1,Changed Mind,2024-04-11,84.99
25088,331980,171712,4474,394,1,Not as Described,2024-04-25,264.2
25089,331986,171714,837,27,1,Not as Described,2024-12-27,198.84
25090,332005,171725,3645,262,1,Damaged,2024-11-01,127.36
25091,332017,171730,2049,158,2,Poor Quality,2024-11-09,238.63
25092,332024,171734,1530,320,1,Poor Quality,2025-08-02,234.57
25093,332025,171734,2779,166,1,Not as Described,2025-07-26,90.1
25094,332045,171746,4103,410,1,Poor Quality,2025-06-01,117.23
25095,332053,171752,2378,292,1,Late Delivery,2024-07-02,328.97
25096,332056,171754,3103,398,1,Late Delivery,2025-01-22,338.3
25097,332064,171755,2071,487,1,Changed Mind,2024-07-20,186.43
25098,332079,171766,4756,139,1,Poor Quality,2025-06-04,193.49
25099,332102,171781,758,30,1,Late Delivery,2024-06-11,135.61
25100,332108,171783,3815,494,1,Wrong Item,2024-11-11,208.88
25101,332121,171790,834,249,1,Poor Quality,2025-07-05,166.56
25102,332134,171799,2400,78,1,Late Delivery,2024-10-14,276.13
25103,332174,171819,636,309,1,Wrong Item,2024-03-04,218.67
25104,332191,171828,4172,134,1,Wrong Item,2025-05-17,87.85
25105,332215,171843,3365,74,1,Late Delivery,2023-12-14,170.28
25106,332219,171844,3895,238,1,Poor Quality,2025-09-10,266.71
25107,332222,171845,1738,185,1,Late Delivery,2023-11-27,260.8
25108,332225,171846,3985,466,1,Not as Described,2024-05-20,300.42
25109,332247,171856,1050,156,2,Changed Mind,2024-03-01,206.7
25110,332314,171896,4604,498,1,Not as Described,2023-07-09,261.39
25111,332316,171897,3235,464,1,Late Delivery,2023-08-21,297.11
25112,332322,171900,4860,182,1,Damaged,2025-03-31,198.77
25113,332329,171904,1412,23,1,Poor Quality,2025-11-12,296.77
25114,332336,171908,1454,111,1,Not as Described,2024-12-23,103.28
25115,332344,171914,3025,147,1,Damaged,2025-08-28,155.91
25116,332357,171922,3107,453,1,Late Delivery,2024-12-07,336.38
25117,332371,171933,2918,137,1,Not as Described,2025-09-23,252.33
25118,332382,171936,4423,170,1,Poor Quality,2024-07-22,164.27
25119,332383,171936,741,457,1,Poor Quality,2024-07-21,138.18
25120,332396,171943,3729,60,1,Late Delivery,2024-03-18,82.6
25121,332397,171943,3141,445,1,Damaged,2024-02-29,151.06
25122,332421,171955,254,43,1,Changed Mind,2023-02-14,157.64
25123,332424,171956,4271,340,1,Changed Mind,2025-04-18,81.97
25124,332433,171960,2568,62,1,Changed Mind,2025-02-22,104.41
25125,332445,171967,2899,279,1,Wrong Item,2024-12-28,100.68
25126,332446,171968,4444,289,1,Not as Described,2024-11-14,91.88
25127,332474,171981,2405,476,1,Changed Mind,2024-05-11,303.41
25128,332489,171991,4002,93,1,Not as Described,2025-04-13,223.04
25129,332500,171997,497,87,1,Not as Described,2025-05-19,249.92
25130,332508,172003,4798,432,1,Wrong Item,2025-07-22,345.2
25131,332524,172010,4073,171,1,Not as Described,2023-09-23,245.99
25132,332551,172022,3960,192,1,Wrong Item,2023-03-07,341.57
25133,332553,172024,1631,422,1,Poor Quality,2023-11-03,302.15
25134,332555,172025,3166,58,1,Poor Quality,2025-08-03,254.12
25135,332556,172025,4051,245,1,Poor Quality,2025-07-21,127.7
25136,332572,172031,3690,500,1,Wrong Item,2023-03-06,199.94
25137,332586,172037,3257,139,1,Wrong Item,2024-10-04,326.49
25138,332596,172045,2969,104,1,Wrong Item,2025-08-26,308.8
25139,332603,172048,666,24,1,Changed Mind,2024-03-11,167.45
25140,332607,172049,2553,271,1,Damaged,2024-10-29,316.3
25141,332615,172054,4785,291,1,Wrong Item,2023-11-11,196.43
25142,332627,172061,2830,206,1,Changed Mind,2024-10-11,298.9
25143,332643,172069,2534,147,1,Late Delivery,2023-02-06,305.28
25144,332644,172070,2140,486,1,Wrong Item,2023-07-12,300.48
25145,332656,172077,3742,301,1,Poor Quality,2025-01-10,145.58
25146,332670,172084,3260,91,1,Wrong Item,2023-04-18,166.25
25147,332671,172085,4246,402,1,Late Delivery,2025-09-25,93.18
25148,332673,172086,1853,417,1,Late Delivery,2025-07-24,158.95
25149,332680,172091,1139,430,1,Not as Described,2025-02-16,342.94
25150,332686,172095,918,313,1,Poor Quality,2024-05-01,158.58
25151,332714,172109,4862,395,1,Late Delivery,2023-03-04,181.45
25152,332715,172110,1050,156,2,Not as Described,2023-09-16,696.98
25153,332726,172115,579,205,1,Wrong Item,2024-03-17,235.0
25154,332735,172119,3701,268,1,Poor Quality,2025-12-10,91.58
25155,332736,172120,4042,264,1,Poor Quality,2025-05-24,212.28
25156,332738,172120,277,92,1,Wrong Item,2025-05-08,295.06
25157,332767,172135,197,247,2,Not as Described,2024-03-08,481.4
25158,332789,172149,4341,275,1,Wrong Item,2023-02-25,133.88
25159,332795,172152,4688,213,1,Poor Quality,2023-07-08,231.85
25160,332824,172165,4066,211,1,Wrong Item,2025-03-01,278.45
25161,332829,172169,4825,215,1,Not as Described,2024-07-25,167.23
25162,332840,172174,2259,60,1,Wrong Item,2025-04-12,129.46
25163,332842,172176,912,109,1,Damaged,2024-11-06,86.5
25164,332843,172176,3461,186,1,Poor Quality,2024-11-07,204.06
25165,332847,172180,3480,179,1,Changed Mind,2025-01-20,202.2
25166,332887,172202,3877,483,1,Poor Quality,2023-12-07,293.98
25167,332888,172203,4381,92,2,Damaged,2023-09-01,451.72
25168,332890,172205,1889,420,1,Changed Mind,2025-06-16,288.23
25169,332892,172207,491,206,1,Changed Mind,2023-12-12,151.29
25170,332894,172208,1877,170,1,Poor Quality,2023-06-06,132.53
25171,332908,172214,2370,88,1,Poor Quality,2026-01-05,160.83
25172,332909,172214,2715,256,1,Late Delivery,2025-12-15,148.67
25173,332925,172227,4903,69,1,Changed Mind,2025-10-21,336.9
25174,332928,172229,1512,136,1,Not as Described,2026-01-01,286.74
25175,332929,172229,1347,439,1,Poor Quality,2025-12-21,130.48
25176,332939,172231,1826,300,1,Damaged,2025-04-19,162.43
25177,332940,172232,2658,391,1,Changed Mind,2025-07-14,305.37
25178,332949,172237,4902,117,1,Changed Mind,2025-02-26,314.53
25179,332963,172246,2661,30,1,Damaged,2025-12-22,243.36
25180,332986,172257,4386,54,1,Damaged,2023-12-22,137.35
25181,332990,172260,1100,329,1,Changed Mind,2024-01-24,161.19
25182,332995,172263,3415,180,1,Poor Quality,2024-05-28,319.1
25183,333044,172292,4565,94,1,Changed Mind,2025-02-20,348.63
25184,333050,172296,205,227,1,Wrong Item,2023-08-26,277.98
25185,333051,172297,1894,59,1,Damaged,2023-03-13,322.81
25186,333055,172299,1526,303,1,Poor Quality,2025-03-08,213.57
25187,333057,172300,1552,110,1,Late Delivery,2023-09-16,147.6
25188,333061,172304,3742,301,1,Damaged,2025-02-06,278.05
25189,333078,172314,4134,359,1,Late Delivery,2023-03-19,317.3
25190,333079,172315,372,124,1,Wrong Item,2025-12-28,333.07
25191,333094,172324,645,10,1,Changed Mind,2025-10-13,132.38
25192,333100,172327,4709,227,1,Wrong Item,2025-06-12,227.72
25193,333119,172335,2648,385,1,Poor Quality,2023-08-10,127.95
25194,333127,172341,4438,306,2,Damaged,2025-05-20,677.84
25195,333128,172342,980,137,1,Changed Mind,2024-09-16,186.17
25196,333140,172346,774,192,1,Poor Quality,2024-02-29,112.29
25197,333161,172357,1730,310,1,Poor Quality,2023-04-08,207.2
25198,333183,172368,1648,225,1,Changed Mind,2025-01-30,168.19
25199,333184,172368,233,459,1,Wrong Item,2025-01-26,315.16
25200,333196,172373,3099,393,1,Poor Quality,2023-03-27,188.13
