ReviewID,OrderID,CustomerID,Rating,ReviewDate,ReviewText
68191,171778,38879,5,2024-09-19,Customer reported a positive experience.
68192,171780,39660,5,2024-08-13,Customer reported a positive experience.
68193,171784,34688,2,2025-02-13,Customer reported an issue with the order.
68194,171787,11941,5,2024-07-18,Customer reported a positive experience.
68195,171788,31158,5,2023-10-11,Customer reported a positive experience.
68196,171795,49924,4,2025-08-10,Customer reported a positive experience.
68197,171796,49221,5,2023-10-17,Customer reported a positive experience.
68198,171802,46802,5,2024-06-22,Customer reported a positive experience.
68199,171806,35146,4,2025-06-01,Customer reported a positive experience.
68200,171807,28673,2,2025-08-20,Customer reported an issue with the order.
68201,171810,41502,4,2025-09-03,Customer reported a positive experience.
68202,171811,4789,4,2024-05-13,Customer reported a positive experience.
68203,171812,4371,4,2024-04-23,Customer reported a positive experience.
68204,171814,47992,5,2025-06-21,Customer reported a positive experience.
68205,171818,37096,5,2023-12-26,Customer reported a positive experience.
68206,171820,326,5,2025-12-24,Customer reported a positive experience.
68207,171822,5967,5,2023-11-16,Customer reported a positive experience.
68208,171826,18155,5,2024-11-09,Customer reported a positive experience.
68209,171827,10979,2,2025-09-01,Customer reported an issue with the order.
68210,171828,44466,4,2025-05-22,Customer reported a positive experience.
68211,171831,11539,4,2023-07-24,Customer reported a positive experience.
68212,171839,8430,5,2023-02-26,Customer reported a positive experience.
68213,171840,14444,5,2023-07-14,Customer reported a positive experience.
68214,171841,37196,4,2025-11-06,Customer reported a positive experience.
68215,171842,33705,5,2024-10-26,Customer reported a positive experience.
68216,171843,4014,5,2023-12-31,Customer reported a positive experience.
68217,171846,2149,5,2024-05-29,Customer reported a positive experience.
68218,171854,31038,3,2025-10-07,Customer reported an average experience.
68219,171855,40512,5,2025-05-28,Customer reported a positive experience.
68220,171859,6185,4,2024-08-19,Customer reported a positive experience.
68221,171860,42526,4,2023-09-17,Customer reported a positive experience.
68222,171870,32827,5,2025-05-04,Customer reported a positive experience.
68223,171871,42080,5,2025-03-02,Customer reported a positive experience.
68224,171873,39626,3,2024-12-10,Customer reported an average experience.
68225,171875,34231,4,2024-08-24,Customer reported a positive experience.
68226,171876,19533,1,2024-06-10,Customer reported an issue with the order.
68227,171879,11398,5,2024-04-13,Customer reported a positive experience.
68228,171880,19624,5,2025-03-23,Customer reported a positive experience.
68229,171881,40193,4,2023-07-08,Customer reported a positive experience.
68230,171885,3528,5,2025-09-19,Customer reported a positive experience.
68231,171887,38411,5,2023-02-18,Customer reported a positive experience.
68232,171890,44176,4,2025-08-24,Customer reported a positive experience.
68233,171892,18202,5,2024-02-19,Customer reported a positive experience.
68234,171893,44756,4,2025-02-09,Customer reported a positive experience.
68235,171903,20609,5,2024-03-14,Customer reported a positive experience.
68236,171906,16437,5,2024-02-25,Customer reported a positive experience.
68237,171910,33334,4,2025-08-08,Customer reported a positive experience.
68238,171912,28976,4,2024-07-15,Customer reported a positive experience.
68239,171916,48201,5,2025-05-11,Customer reported a positive experience.
68240,171918,26870,4,2024-02-26,Customer reported a positive experience.
68241,171919,1813,4,2024-09-29,Customer reported a positive experience.
68242,171920,17388,4,2024-06-13,Customer reported a positive experience.
68243,171930,6530,3,2024-12-26,Customer reported an average experience.
68244,171937,9384,5,2023-05-16,Customer reported a positive experience.
68245,171941,29427,5,2024-07-08,Customer reported a positive experience.
68246,171942,38805,5,2023-08-02,Customer reported a positive experience.
68247,171944,42346,5,2023-09-06,Customer reported a positive experience.
68248,171946,37001,5,2024-10-20,Customer reported a positive experience.
68249,171951,39602,5,2025-04-29,Customer reported a positive experience.
68250,171952,36938,4,2024-07-03,Customer reported a positive experience.
68251,171954,39586,3,2023-05-09,Customer reported an average experience.
68252,171955,11029,4,2023-02-25,Customer reported a positive experience.
68253,171956,21150,4,2025-04-24,Customer reported a positive experience.
68254,171958,39207,4,2025-06-21,Customer reported a positive experience.
68255,171959,28727,3,2024-09-25,Customer reported an average experience.
68256,171960,13743,5,2025-03-11,Customer reported a positive experience.
68257,171961,9192,2,2024-07-11,Customer reported an issue with the order.
68258,171965,46939,5,2023-02-13,Customer reported a positive experience.
68259,171966,18514,5,2025-04-06,Customer reported a positive experience.
68260,171969,26070,4,2024-11-26,Customer reported a positive experience.
68261,171970,3507,5,2025-03-15,Customer reported a positive experience.
68262,171971,48693,5,2026-01-31,Customer reported a positive experience.
68263,171972,32805,5,2023-05-31,Customer reported a positive experience.
68264,171977,46283,3,2024-09-22,Customer reported an average experience.
68265,171978,31250,4,2025-06-24,Customer reported a positive experience.
68266,171979,26096,5,2024-03-11,Customer reported a positive experience.
68267,171980,22539,4,2023-09-27,Customer reported a positive experience.
68268,171981,31756,4,2024-05-21,Customer reported a positive experience.
68269,171982,43867,4,2024-01-12,Customer reported a positive experience.
68270,171985,13620,4,2025-04-12,Customer reported a positive experience.
68271,171986,6011,4,2025-11-02,Customer reported a positive experience.
68272,171990,39122,4,2023-07-01,Customer reported a positive experience.
68273,171991,22462,4,2025-05-09,Customer reported a positive experience.
68274,171993,49443,1,2025-06-24,Customer reported an issue with the order.
68275,171997,28715,3,2025-05-29,Customer reported an average experience.
68276,171998,14974,3,2023-04-28,Customer reported an average experience.
68277,172001,34016,3,2025-04-08,Customer reported an average experience.
68278,172004,6413,3,2023-12-22,Customer reported an average experience.
68279,172006,254,5,2023-02-27,Customer reported a positive experience.
68280,172008,47383,5,2024-04-25,Customer reported a positive experience.
68281,172010,22281,5,2023-10-16,Customer reported a positive experience.
68282,172016,1330,4,2023-05-18,Customer reported a positive experience.
68283,172017,2010,4,2024-03-11,Customer reported a positive experience.
68284,172023,14021,5,2023-09-10,Customer reported a positive experience.
68285,172024,44995,4,2023-11-14,Customer reported a positive experience.
68286,172025,3298,4,2025-07-25,Customer reported a positive experience.
68287,172026,10831,4,2024-12-10,Customer reported a positive experience.
68288,172027,37403,4,2025-02-20,Customer reported a positive experience.
68289,172031,7233,5,2023-03-04,Customer reported a positive experience.
68290,172032,12528,4,2024-11-27,Customer reported a positive experience.
68291,172034,23792,4,2024-07-20,Customer reported a positive experience.
68292,172035,9588,3,2024-07-01,Customer reported an average experience.
68293,172037,2889,4,2024-10-01,Customer reported a positive experience.
68294,172038,33093,5,2023-04-29,Customer reported a positive experience.
68295,172039,29600,2,2025-04-25,Customer reported an issue with the order.
68296,172040,29857,5,2023-05-07,Customer reported a positive experience.
68297,172041,6795,5,2025-10-28,Customer reported a positive experience.
68298,172052,1056,3,2025-04-24,Customer reported an average experience.
68299,172055,23052,5,2023-12-26,Customer reported a positive experience.
68300,172056,7583,5,2024-09-19,Customer reported a positive experience.
68301,172057,45255,5,2026-01-06,Customer reported a positive experience.
68302,172058,24664,4,2023-05-12,Customer reported a positive experience.
68303,172059,13444,4,2023-04-27,Customer reported a positive experience.
68304,172066,20960,3,2023-05-04,Customer reported an average experience.
68305,172070,8184,5,2023-07-19,Customer reported a positive experience.
68306,172071,39074,5,2025-12-25,Customer reported a positive experience.
68307,172072,21731,5,2025-09-08,Customer reported a positive experience.
68308,172074,38554,4,2025-11-28,Customer reported a positive experience.
68309,172084,22177,5,2023-04-27,Customer reported a positive experience.
68310,172087,45719,3,2023-06-06,Customer reported an average experience.
68311,172088,23648,5,2024-06-03,Customer reported a positive experience.
68312,172089,17827,5,2024-11-21,Customer reported a positive experience.
68313,172092,29748,5,2024-01-21,Customer reported a positive experience.
68314,172098,35211,4,2023-08-04,Customer reported a positive experience.
68315,172100,34792,5,2023-02-06,Customer reported a positive experience.
68316,172103,19259,2,2023-10-11,Customer reported an issue with the order.
68317,172106,120,5,2025-06-02,Customer reported a positive experience.
68318,172111,17256,5,2025-07-17,Customer reported a positive experience.
68319,172114,5843,5,2025-05-19,Customer reported a positive experience.
68320,172116,31569,4,2025-02-22,Customer reported a positive experience.
68321,172118,4604,5,2025-05-17,Customer reported a positive experience.
68322,172120,27352,5,2025-05-14,Customer reported a positive experience.
68323,172121,13478,4,2024-03-23,Customer reported a positive experience.
68324,172123,30383,5,2025-01-05,Customer reported a positive experience.
68325,172127,9921,5,2024-07-03,Customer reported a positive experience.
68326,172132,30500,4,2025-12-22,Customer reported a positive experience.
68327,172136,8673,5,2024-10-18,Customer reported a positive experience.
68328,172137,37464,2,2025-04-25,Customer reported an issue with the order.
68329,172139,35391,4,2023-08-15,Customer reported a positive experience.
68330,172142,27686,3,2023-04-23,Customer reported an average experience.
68331,172143,38784,3,2023-10-28,Customer reported an average experience.
68332,172151,7963,1,2024-05-18,Customer reported an issue with the order.
68333,172154,24854,5,2024-02-26,Customer reported a positive experience.
68334,172159,35970,1,2024-01-14,Customer reported an issue with the order.
68335,172160,40575,5,2023-04-14,Customer reported a positive experience.
68336,172161,26664,2,2023-11-05,Customer reported an issue with the order.
68337,172170,47137,4,2025-04-09,Customer reported a positive experience.
68338,172173,9423,4,2025-10-07,Customer reported a positive experience.
68339,172176,7688,3,2024-11-11,Customer reported an average experience.
68340,172179,45363,2,2024-12-08,Customer reported an issue with the order.
68341,172184,11745,5,2024-03-28,Customer reported a positive experience.
68342,172185,20423,5,2025-12-14,Customer reported a positive experience.
68343,172186,49464,4,2023-05-30,Customer reported a positive experience.
68344,172187,11324,4,2025-05-18,Customer reported a positive experience.
68345,172196,6528,5,2025-01-13,Customer reported a positive experience.
68346,172199,19298,5,2024-08-07,Customer reported a positive experience.
68347,172202,15958,3,2023-11-29,Customer reported an average experience.
68348,172204,43245,5,2023-11-17,Customer reported a positive experience.
68349,172207,5793,5,2024-01-17,Customer reported a positive experience.
68350,172210,37616,5,2025-07-23,Customer reported a positive experience.
68351,172211,29137,4,2025-12-26,Customer reported a positive experience.
68352,172216,1814,2,2023-07-01,Customer reported an issue with the order.
68353,172217,15277,5,2023-04-16,Customer reported a positive experience.
68354,172222,21980,5,2025-11-13,Customer reported a positive experience.
68355,172227,5661,4,2025-10-26,Customer reported a positive experience.
68356,172230,36209,4,2025-12-12,Customer reported a positive experience.
68357,172231,38418,3,2025-05-19,Customer reported an average experience.
68358,172232,28496,4,2025-07-16,Customer reported a positive experience.
68359,172233,31923,4,2023-05-17,Customer reported a positive experience.
68360,172235,43879,5,2024-01-27,Customer reported a positive experience.
68361,172236,5839,5,2025-08-21,Customer reported a positive experience.
68362,172240,35134,4,2024-01-06,Customer reported a positive experience.
68363,172241,44110,5,2023-07-14,Customer reported a positive experience.
68364,172243,33751,4,2025-10-29,Customer reported a positive experience.
68365,172244,40080,4,2024-03-17,Customer reported a positive experience.
68366,172246,30994,2,2026-01-07,Customer reported an issue with the order.
68367,172250,26730,5,2024-11-27,Customer reported a positive experience.
68368,172254,32263,2,2023-11-22,Customer reported an issue with the order.
68369,172255,36369,5,2026-01-30,Customer reported a positive experience.
68370,172257,8987,2,2024-01-28,Customer reported an issue with the order.
68371,172259,41514,5,2024-07-09,Customer reported a positive experience.
68372,172267,5323,5,2025-11-13,Customer reported a positive experience.
68373,172270,23668,5,2023-12-28,Customer reported a positive experience.
68374,172271,31944,5,2024-01-23,Customer reported a positive experience.
68375,172272,37554,5,2023-10-30,Customer reported a positive experience.
68376,172273,35825,5,2023-05-24,Customer reported a positive experience.
68377,172274,15137,5,2023-05-20,Customer reported a positive experience.
68378,172276,47599,4,2023-02-15,Customer reported a positive experience.
68379,172278,24707,1,2025-06-26,Customer reported an issue with the order.
68380,172280,30532,5,2023-11-30,Customer reported a positive experience.
68381,172281,29492,3,2024-02-06,Customer reported an average experience.
68382,172288,9338,2,2023-12-04,Customer reported an issue with the order.
68383,172290,36753,5,2025-01-19,Customer reported a positive experience.
68384,172293,36040,4,2023-05-15,Customer reported a positive experience.
68385,172295,41993,5,2025-03-28,Customer reported a positive experience.
68386,172298,3604,5,2025-08-25,Customer reported a positive experience.
68387,172300,31995,4,2023-10-10,Customer reported a positive experience.
68388,172309,25232,5,2025-08-08,Customer reported a positive experience.
68389,172310,18856,1,2024-05-22,Customer reported an issue with the order.
68390,172313,3429,5,2025-05-07,Customer reported a positive experience.
68391,172316,47225,3,2023-12-20,Customer reported an average experience.
68392,172317,683,4,2026-01-05,Customer reported a positive experience.
68393,172318,32456,5,2023-11-14,Customer reported a positive experience.
68394,172319,35073,3,2024-04-27,Customer reported an average experience.
68395,172321,38754,5,2023-09-17,Customer reported a positive experience.
68396,172323,47705,3,2024-03-07,Customer reported an average experience.
68397,172324,23782,5,2025-10-07,Customer reported a positive experience.
68398,172330,26888,5,2023-10-05,Customer reported a positive experience.
68399,172332,41852,1,2024-07-02,Customer reported an issue with the order.
68400,172335,8774,5,2023-08-14,Customer reported a positive experience.
68401,172336,45685,1,2023-12-28,Customer reported an issue with the order.
68402,172339,40006,5,2025-06-24,Customer reported a positive experience.
68403,172340,31768,3,2025-07-22,Customer reported an average experience.
68404,172346,4882,5,2024-03-07,Customer reported a positive experience.
68405,172351,10707,4,2025-09-10,Customer reported a positive experience.
68406,172352,5989,4,2025-06-26,Customer reported a positive experience.
68407,172353,8075,5,2023-07-08,Customer reported a positive experience.
68408,172359,14140,1,2023-08-26,Customer reported an issue with the order.
68409,172361,42543,5,2024-01-05,Customer reported a positive experience.
68410,172362,42304,4,2024-02-18,Customer reported a positive experience.
68411,172368,20764,2,2025-01-28,Customer reported an issue with the order.
68412,172369,48693,4,2025-11-24,Customer reported a positive experience.
68413,172371,9040,4,2023-09-18,Customer reported a positive experience.
68414,172374,28476,4,2024-09-15,Customer reported a positive experience.
68415,172378,40800,5,2025-06-11,Customer reported a positive experience.
68416,172379,11312,2,2023-10-19,Customer reported an issue with the order.
68417,172380,30057,5,2025-09-04,Customer reported a positive experience.
68418,172386,37044,4,2024-07-25,Customer reported a positive experience.
68419,172387,5389,4,2024-08-02,Customer reported a positive experience.
68420,172396,7981,4,2025-04-25,Customer reported a positive experience.
68421,172399,32407,3,2024-11-22,Customer reported an average experience.
68422,172400,2905,4,2024-08-19,Customer reported a positive experience.
68423,172402,3647,2,2025-04-06,Customer reported an issue with the order.
68424,172404,14132,1,2025-12-29,Customer reported an issue with the order.
68425,172407,4630,5,2024-11-29,Customer reported a positive experience.
68426,172409,36282,5,2024-12-20,Customer reported a positive experience.
68427,172412,1350,4,2026-01-19,Customer reported a positive experience.
68428,172414,38122,3,2023-09-18,Customer reported an average experience.
68429,172415,43090,4,2024-09-15,Customer reported a positive experience.
68430,172416,17117,3,2023-06-19,Customer reported an average experience.
68431,172418,48798,5,2025-09-26,Customer reported a positive experience.
68432,172420,32707,2,2024-05-18,Customer reported an issue with the order.
68433,172422,31367,5,2023-03-18,Customer reported a positive experience.
68434,172423,12691,5,2024-04-10,Customer reported a positive experience.
68435,172425,6004,4,2024-12-01,Customer reported a positive experience.
68436,172428,21883,5,2024-06-02,Customer reported a positive experience.
68437,172434,25750,5,2023-05-13,Customer reported a positive experience.
68438,172439,7214,5,2023-11-20,Customer reported a positive experience.
68439,172445,1834,4,2023-06-18,Customer reported a positive experience.
68440,172446,34053,3,2024-12-20,Customer reported an average experience.
68441,172450,29094,3,2024-01-14,Customer reported an average experience.
68442,172453,21963,5,2023-08-10,Customer reported a positive experience.
68443,172462,8164,5,2023-03-15,Customer reported a positive experience.
68444,172465,10151,3,2025-10-06,Customer reported an average experience.
68445,172467,4957,4,2024-11-02,Customer reported a positive experience.
68446,172471,14380,4,2023-10-02,Customer reported a positive experience.
68447,172474,46696,3,2023-07-27,Customer reported an average experience.
68448,172475,18543,3,2023-09-25,Customer reported an average experience.
68449,172476,20840,5,2024-06-13,Customer reported a positive experience.
68450,172477,19575,4,2024-04-22,Customer reported a positive experience.
68451,172478,49585,4,2025-08-23,Customer reported a positive experience.
68452,172482,6638,4,2025-10-19,Customer reported a positive experience.
68453,172484,29425,5,2023-02-28,Customer reported a positive experience.
68454,172485,44503,1,2023-07-15,Customer reported an issue with the order.
68455,172486,7481,5,2024-05-14,Customer reported a positive experience.
68456,172488,26115,1,2023-09-13,Customer reported an issue with the order.
68457,172489,14879,3,2025-03-07,Customer reported an average experience.
68458,172492,47666,5,2025-05-28,Customer reported a positive experience.
68459,172493,12440,5,2025-05-02,Customer reported a positive experience.
68460,172494,16901,4,2025-09-16,Customer reported a positive experience.
68461,172500,41507,4,2024-05-16,Customer reported a positive experience.
68462,172501,29558,5,2025-09-27,Customer reported a positive experience.
68463,172504,29140,4,2023-08-31,Customer reported a positive experience.
68464,172505,25251,5,2024-03-02,Customer reported a positive experience.
68465,172507,21063,5,2024-01-23,Customer reported a positive experience.
68466,172508,10450,5,2025-08-26,Customer reported a positive experience.
68467,172510,19744,5,2023-02-14,Customer reported a positive experience.
68468,172512,49285,2,2025-10-12,Customer reported an issue with the order.
68469,172516,38853,5,2023-11-26,Customer reported a positive experience.
68470,172526,38777,5,2024-10-16,Customer reported a positive experience.
68471,172530,39162,4,2025-06-29,Customer reported a positive experience.
68472,172531,25376,4,2025-06-14,Customer reported a positive experience.
68473,172532,46425,4,2025-01-07,Customer reported a positive experience.
68474,172533,12501,4,2025-03-20,Customer reported a positive experience.
68475,172537,18324,5,2023-11-13,Customer reported a positive experience.
68476,172539,12966,1,2025-07-12,Customer reported an issue with the order.
68477,172540,6548,4,2025-11-07,Customer reported a positive experience.
68478,172541,19810,4,2025-01-31,Customer reported a positive experience.
68479,172545,45686,5,2023-07-21,Customer reported a positive experience.
68480,172547,48794,5,2024-07-08,Customer reported a positive experience.
68481,172550,36202,4,2025-09-03,Customer reported a positive experience.
68482,172551,6852,4,2024-02-18,Customer reported a positive experience.
68483,172553,31944,5,2024-03-10,Customer reported a positive experience.
68484,172555,35086,5,2024-06-16,Customer reported a positive experience.
68485,172557,35301,3,2023-05-05,Customer reported an average experience.
68486,172560,22536,5,2024-08-08,Customer reported a positive experience.
68487,172566,18300,4,2024-11-13,Customer reported a positive experience.
68488,172567,28735,4,2024-02-03,Customer reported a positive experience.
68489,172568,11739,4,2025-05-10,Customer reported a positive experience.
68490,172569,9548,1,2025-06-02,Customer reported an issue with the order.
68491,172572,20503,5,2024-04-07,Customer reported a positive experience.
68492,172574,10125,5,2024-03-20,Customer reported a positive experience.
68493,172576,24627,5,2025-02-08,Customer reported a positive experience.
68494,172577,43320,4,2023-12-18,Customer reported a positive experience.
68495,172579,37785,5,2023-10-26,Customer reported a positive experience.
68496,172580,38329,4,2023-11-04,Customer reported a positive experience.
68497,172582,13820,4,2025-04-11,Customer reported a positive experience.
68498,172587,9485,4,2023-08-02,Customer reported a positive experience.
68499,172588,11234,5,2025-09-18,Customer reported a positive experience.
68500,172593,33667,5,2024-11-20,Customer reported a positive experience.
68501,172594,20150,5,2025-08-25,Customer reported a positive experience.
68502,172595,30866,2,2026-01-30,Customer reported an issue with the order.
68503,172598,43279,5,2024-08-12,Customer reported a positive experience.
68504,172600,45039,3,2023-05-05,Customer reported an average experience.
68505,172601,48926,4,2024-11-10,Customer reported a positive experience.
68506,172602,39179,2,2023-02-21,Customer reported an issue with the order.
68507,172603,24491,5,2025-05-29,Customer reported a positive experience.
68508,172604,2287,3,2025-02-03,Customer reported an average experience.
68509,172606,14817,4,2024-06-05,Customer reported a positive experience.
68510,172607,15214,5,2025-12-23,Customer reported a positive experience.
68511,172608,7763,5,2024-05-07,Customer reported a positive experience.
68512,172612,35337,3,2023-08-12,Customer reported an average experience.
68513,172615,9797,4,2025-11-15,Customer reported a positive experience.
68514,172619,23829,5,2024-09-10,Customer reported a positive experience.
68515,172621,31213,5,2024-02-07,Customer reported a positive experience.
68516,172624,14527,5,2023-10-19,Customer reported a positive experience.
68517,172625,40583,5,2023-09-04,Customer reported a positive experience.
68518,172628,39147,5,2025-07-27,Customer reported a positive experience.
68519,172630,32737,5,2023-12-30,Customer reported a positive experience.
68520,172633,11691,4,2023-05-28,Customer reported a positive experience.
68521,172638,27208,3,2025-02-27,Customer reported an average experience.
68522,172643,46567,4,2024-09-16,Customer reported a positive experience.
68523,172646,1751,2,2024-10-31,Customer reported an issue with the order.
68524,172650,27077,3,2023-10-06,Customer reported an average experience.
68525,172651,4961,5,2023-02-03,Customer reported a positive experience.
68526,172653,18870,4,2023-01-20,Customer reported a positive experience.
68527,172654,7022,5,2025-07-07,Customer reported a positive experience.
68528,172655,29482,5,2025-11-03,Customer reported a positive experience.
68529,172656,18234,4,2026-01-28,Customer reported a positive experience.
68530,172659,22972,4,2025-04-16,Customer reported a positive experience.
68531,172662,18806,5,2026-01-07,Customer reported a positive experience.
68532,172670,40519,5,2026-01-20,Customer reported a positive experience.
68533,172671,4600,5,2026-01-08,Customer reported a positive experience.
68534,172674,5588,3,2025-06-30,Customer reported an average experience.
68535,172677,19183,4,2024-12-09,Customer reported a positive experience.
68536,172679,48514,3,2023-10-16,Customer reported an average experience.
68537,172682,37906,5,2024-12-13,Customer reported a positive experience.
68538,172684,37965,4,2024-03-20,Customer reported a positive experience.
68539,172687,40600,2,2024-10-24,Customer reported an issue with the order.
68540,172688,29152,4,2023-05-11,Customer reported a positive experience.
68541,172689,32625,5,2025-02-11,Customer reported a positive experience.
68542,172694,48804,5,2024-09-26,Customer reported a positive experience.
68543,172697,21841,5,2024-12-07,Customer reported a positive experience.
68544,172702,2149,4,2023-11-28,Customer reported a positive experience.
68545,172703,39037,3,2025-03-30,Customer reported an average experience.
68546,172704,10899,5,2023-03-11,Customer reported a positive experience.
68547,172705,28639,4,2023-05-25,Customer reported a positive experience.
68548,172706,30545,4,2024-01-21,Customer reported a positive experience.
68549,172708,44072,1,2025-01-19,Customer reported an issue with the order.
68550,172709,37989,4,2023-04-11,Customer reported a positive experience.
68551,172710,13133,4,2024-04-13,Customer reported a positive experience.
68552,172711,35960,1,2024-01-21,Customer reported an issue with the order.
68553,172713,954,5,2023-04-29,Customer reported a positive experience.
68554,172718,4,5,2026-02-08,Customer reported a positive experience.
68555,172725,38605,5,2025-04-04,Customer reported a positive experience.
68556,172726,93,4,2024-01-26,Customer reported a positive experience.
68557,172731,6658,2,2023-07-23,Customer reported an issue with the order.
68558,172736,33936,5,2023-08-23,Customer reported a positive experience.
68559,172742,11578,4,2025-12-01,Customer reported a positive experience.
68560,172748,4509,4,2024-03-07,Customer reported a positive experience.
68561,172750,15807,4,2024-12-10,Customer reported a positive experience.
68562,172756,24412,3,2025-02-25,Customer reported an average experience.
68563,172759,38469,5,2023-11-10,Customer reported a positive experience.
68564,172765,39201,5,2025-01-17,Customer reported a positive experience.
68565,172769,21489,2,2025-02-12,Customer reported an issue with the order.
68566,172770,7702,5,2025-08-25,Customer reported a positive experience.
68567,172774,45824,5,2025-10-22,Customer reported a positive experience.
68568,172776,2745,5,2024-12-02,Customer reported a positive experience.
68569,172777,22247,5,2025-03-17,Customer reported a positive experience.
68570,172779,17365,4,2023-07-25,Customer reported a positive experience.
68571,172784,7231,4,2024-07-01,Customer reported a positive experience.
68572,172788,31375,5,2023-09-05,Customer reported a positive experience.
68573,172790,127,4,2024-11-01,Customer reported a positive experience.
68574,172796,47437,2,2023-11-28,Customer reported an issue with the order.
68575,172797,41692,5,2023-09-19,Customer reported a positive experience.
68576,172798,5016,3,2024-10-13,Customer reported an average experience.
68577,172800,40525,4,2024-06-30,Customer reported a positive experience.
68578,172802,41418,5,2024-01-20,Customer reported a positive experience.
68579,172804,43248,5,2025-03-13,Customer reported a positive experience.
68580,172805,45632,4,2023-06-27,Customer reported a positive experience.
68581,172806,43678,4,2023-11-11,Customer reported a positive experience.
68582,172808,31021,2,2025-03-10,Customer reported an issue with the order.
68583,172810,21815,1,2023-08-31,Customer reported an issue with the order.
68584,172811,37035,5,2025-10-30,Customer reported a positive experience.
68585,172815,19679,5,2023-12-15,Customer reported a positive experience.
68586,172818,19644,5,2025-04-18,Customer reported a positive experience.
68587,172820,47776,4,2025-02-26,Customer reported a positive experience.
68588,172821,18305,5,2025-07-29,Customer reported a positive experience.
68589,172822,8715,3,2023-04-06,Customer reported an average experience.
68590,172823,39520,4,2025-10-22,Customer reported a positive experience.
68591,172824,44781,5,2023-08-23,Customer reported a positive experience.
68592,172827,36798,4,2024-02-07,Customer reported a positive experience.
68593,172828,26157,5,2025-01-23,Customer reported a positive experience.
68594,172829,7384,3,2024-03-14,Customer reported an average experience.
68595,172830,10917,3,2024-04-22,Customer reported an average experience.
68596,172832,16251,4,2025-10-15,Customer reported a positive experience.
68597,172834,19979,5,2025-12-07,Customer reported a positive experience.
68598,172835,21653,5,2023-11-27,Customer reported a positive experience.
68599,172836,43250,3,2023-06-26,Customer reported an average experience.
68600,172843,27780,4,2025-08-28,Customer reported a positive experience.
68601,172844,1404,2,2023-09-22,Customer reported an issue with the order.
68602,172846,45537,5,2025-09-17,Customer reported a positive experience.
68603,172851,9313,5,2025-03-28,Customer reported a positive experience.
68604,172852,34688,3,2025-04-26,Customer reported an average experience.
68605,172855,34007,4,2023-02-26,Customer reported a positive experience.
68606,172860,4901,5,2024-03-30,Customer reported a positive experience.
68607,172863,13657,4,2025-08-03,Customer reported a positive experience.
68608,172864,40237,1,2024-04-10,Customer reported an issue with the order.
68609,172866,24187,5,2023-07-01,Customer reported a positive experience.
68610,172867,31999,3,2025-11-13,Customer reported an average experience.
68611,172870,13868,1,2025-10-07,Customer reported an issue with the order.
68612,172872,9593,3,2025-04-11,Customer reported an average experience.
68613,172873,2587,5,2025-06-07,Customer reported a positive experience.
68614,172874,39086,5,2024-05-16,Customer reported a positive experience.
68615,172876,24051,5,2024-07-14,Customer reported a positive experience.
68616,172877,4949,5,2025-08-19,Customer reported a positive experience.
68617,172880,37298,5,2025-12-08,Customer reported a positive experience.
68618,172886,37516,2,2024-05-22,Customer reported an issue with the order.
68619,172887,1165,5,2025-05-18,Customer reported a positive experience.
68620,172888,1582,4,2023-10-06,Customer reported a positive experience.
68621,172890,452,5,2023-07-11,Customer reported a positive experience.
68622,172894,31899,4,2024-03-07,Customer reported a positive experience.
68623,172895,29962,3,2024-11-02,Customer reported an average experience.
68624,172899,47941,3,2024-09-15,Customer reported an average experience.
68625,172911,19420,5,2025-11-26,Customer reported a positive experience.
68626,172912,31631,5,2025-05-28,Customer reported a positive experience.
68627,172913,31293,5,2024-09-25,Customer reported a positive experience.
68628,172916,21957,5,2023-06-15,Customer reported a positive experience.
68629,172918,24675,4,2025-10-19,Customer reported a positive experience.
68630,172920,4103,5,2025-02-12,Customer reported a positive experience.
68631,172922,6726,5,2024-07-20,Customer reported a positive experience.
68632,172928,3462,5,2023-02-15,Customer reported a positive experience.
68633,172931,31312,1,2023-10-08,Customer reported an issue with the order.
68634,172933,27242,5,2024-12-07,Customer reported a positive experience.
68635,172935,4377,4,2024-11-27,Customer reported a positive experience.
68636,172937,44256,4,2025-12-31,Customer reported a positive experience.
68637,172938,26155,5,2025-06-20,Customer reported a positive experience.
68638,172941,992,3,2025-07-19,Customer reported an average experience.
68639,172942,41339,5,2025-12-04,Customer reported a positive experience.
68640,172943,4553,5,2025-05-11,Customer reported a positive experience.
68641,172944,28165,5,2025-11-08,Customer reported a positive experience.
68642,172945,7224,4,2025-01-07,Customer reported a positive experience.
68643,172946,41785,5,2024-05-02,Customer reported a positive experience.
68644,172947,21499,5,2024-06-20,Customer reported a positive experience.
68645,172948,20891,5,2024-11-27,Customer reported a positive experience.
68646,172950,34882,3,2025-01-09,Customer reported an average experience.
68647,172953,48638,5,2025-06-30,Customer reported a positive experience.
68648,172957,17976,5,2023-12-04,Customer reported a positive experience.
68649,172958,32444,4,2025-07-03,Customer reported a positive experience.
68650,172959,21476,3,2024-01-29,Customer reported an average experience.
68651,172962,48258,5,2024-07-04,Customer reported a positive experience.
68652,172963,186,5,2023-07-09,Customer reported a positive experience.
68653,172964,15961,5,2025-09-13,Customer reported a positive experience.
68654,172965,49070,4,2024-12-21,Customer reported a positive experience.
68655,172966,7421,5,2025-03-06,Customer reported a positive experience.
68656,172967,622,4,2025-12-19,Customer reported a positive experience.
