ProductID,WarehouseID,SnapshotDate,OpeningStock,UnitsReceived,UnitsSold,UnitsReturned,ClosingStock,ReorderLevel
3692,6,2025-10-31,106,425,208,11,334,101
3692,6,2025-11-30,535,424,52,6,913,70
3692,6,2025-12-31,647,254,217,19,703,43
3692,7,2025-10-31,541,170,26,3,688,105
3692,7,2025-11-30,305,116,47,5,379,132
3692,7,2025-12-31,35,263,298,17,17,79
3692,8,2025-10-31,141,214,355,30,30,107
3692,8,2025-11-30,340,155,158,10,347,47
3692,8,2025-12-31,799,134,112,9,830,145
3692,9,2025-10-31,198,459,358,26,325,158
3692,9,2025-11-30,456,317,442,35,366,78
3692,9,2025-12-31,699,123,317,21,526,100
3692,10,2025-10-31,774,379,162,7,998,163
3692,10,2025-11-30,33,215,133,5,120,66
3692,10,2025-12-31,357,370,90,5,642,56
3692,11,2025-10-31,481,229,710,56,56,63
3692,11,2025-11-30,720,374,154,12,952,95
3692,11,2025-12-31,611,77,162,10,536,135
3692,12,2025-10-31,313,300,108,13,518,43
3692,12,2025-11-30,453,212,465,40,240,68
3692,12,2025-12-31,752,392,314,20,850,147
3692,13,2025-10-31,408,16,390,30,64,176
3692,13,2025-11-30,130,55,185,18,18,92
3692,13,2025-12-31,260,439,163,11,547,31
3692,14,2025-10-31,756,257,149,11,875,79
3692,14,2025-11-30,588,421,444,36,601,69
3692,14,2025-12-31,455,406,293,21,589,107
3692,15,2025-10-31,788,484,48,4,1228,99
3692,15,2025-11-30,785,114,140,19,778,41
3692,15,2025-12-31,47,422,186,23,306,111
3693,1,2025-10-31,548,251,80,6,725,79
3693,1,2025-11-30,482,259,110,9,640,76
3693,1,2025-12-31,417,403,273,9,556,65
3693,2,2025-10-31,585,446,154,10,887,145
3693,2,2025-11-30,680,414,75,4,1023,48
3693,2,2025-12-31,707,448,444,38,749,35
3693,3,2025-10-31,268,60,99,8,237,111
3693,3,2025-11-30,492,274,104,5,667,138
3693,3,2025-12-31,559,427,212,19,793,104
3693,4,2025-10-31,396,177,218,14,369,49
3693,4,2025-11-30,263,466,250,21,500,116
3693,4,2025-12-31,284,13,297,22,22,136
3693,5,2025-10-31,111,71,182,12,12,151
3693,5,2025-11-30,586,192,59,11,730,155
3693,5,2025-12-31,49,33,82,7,7,61
3693,6,2025-10-31,524,70,99,11,506,176
3693,6,2025-11-30,130,486,57,5,564,99
3693,6,2025-12-31,236,333,569,49,49,102
3693,7,2025-10-31,241,397,497,39,180,132
3693,7,2025-11-30,119,143,204,17,75,155
3693,7,2025-12-31,467,341,456,35,387,116
3693,8,2025-10-31,250,290,174,10,376,154
3693,8,2025-11-30,43,179,222,18,18,136
3693,8,2025-12-31,184,428,177,17,452,57
3693,9,2025-10-31,713,292,164,16,857,79
3693,9,2025-11-30,690,347,65,8,980,49
3693,9,2025-12-31,306,176,250,14,246,81
3693,10,2025-10-31,523,150,320,29,382,138
3693,10,2025-11-30,700,63,255,21,529,168
3693,10,2025-12-31,575,301,90,5,791,61
3693,11,2025-10-31,319,231,263,20,307,89
3693,11,2025-11-30,190,325,242,12,285,115
3693,11,2025-12-31,260,47,238,25,94,41
3693,12,2025-10-31,97,364,174,10,297,99
3693,12,2025-11-30,628,308,134,8,810,87
3693,12,2025-12-31,525,392,136,12,793,99
3693,13,2025-10-31,729,59,363,24,449,146
3693,13,2025-11-30,111,119,230,17,17,137
3693,13,2025-12-31,81,244,99,5,231,161
3693,14,2025-10-31,295,301,68,8,536,131
3693,14,2025-11-30,507,23,146,12,396,173
3693,14,2025-12-31,243,247,227,20,283,39
3693,15,2025-10-31,683,204,80,8,815,130
3693,15,2025-11-30,554,234,228,13,573,153
3693,15,2025-12-31,288,332,194,24,450,144
3694,1,2025-10-31,655,473,202,15,941,177
3694,1,2025-11-30,102,234,216,17,137,91
3694,1,2025-12-31,179,387,64,3,505,161
3694,2,2025-10-31,523,199,340,25,407,79
3694,2,2025-11-30,81,361,381,26,87,118
3694,2,2025-12-31,760,407,134,11,1044,123
3694,3,2025-10-31,144,155,299,19,19,33
3694,3,2025-11-30,691,376,271,19,815,48
3694,3,2025-12-31,468,248,92,7,631,131
3694,4,2025-10-31,208,4,161,14,65,42
3694,4,2025-11-30,720,131,718,62,195,48
3694,4,2025-12-31,303,107,33,1,378,107
3694,5,2025-10-31,145,35,158,13,35,80
3694,5,2025-11-30,420,133,13,2,542,74
3694,5,2025-12-31,590,69,154,7,512,162
3694,6,2025-10-31,740,212,251,24,725,179
3694,6,2025-11-30,306,107,170,10,253,144
3694,6,2025-12-31,302,404,133,11,584,107
3694,7,2025-10-31,235,408,161,12,494,124
3694,7,2025-11-30,469,54,523,47,47,170
3694,7,2025-12-31,170,169,22,2,319,99
3694,8,2025-10-31,204,402,162,7,451,140
3694,8,2025-11-30,407,197,192,22,434,38
3694,8,2025-12-31,378,289,44,2,625,129
3694,9,2025-10-31,106,362,100,6,374,130
3694,9,2025-11-30,670,310,234,10,756,106
3694,9,2025-12-31,665,479,126,9,1027,38
3694,10,2025-10-31,599,57,143,10,523,138
3694,10,2025-11-30,691,183,308,24,590,167
3694,10,2025-12-31,287,456,357,24,410,45
3694,11,2025-10-31,105,334,166,9,282,46
3694,11,2025-11-30,454,263,234,21,504,56
3694,11,2025-12-31,706,257,63,2,902,79
3694,12,2025-10-31,747,319,435,37,668,55
3694,12,2025-11-30,56,187,243,16,16,68
3694,12,2025-12-31,429,410,780,59,118,119
3694,13,2025-10-31,723,148,406,34,499,129
3694,13,2025-11-30,664,332,310,26,712,175
3694,13,2025-12-31,355,481,39,5,802,178
3694,14,2025-10-31,506,204,62,3,651,109
3694,14,2025-11-30,179,420,83,6,522,168
3694,14,2025-12-31,325,216,42,3,502,89
3694,15,2025-10-31,177,4,181,11,11,70
3694,15,2025-11-30,469,77,445,31,132,115
3694,15,2025-12-31,459,482,220,22,743,165
3695,1,2025-10-31,664,440,80,4,1028,44
3695,1,2025-11-30,105,23,49,3,82,54
3695,1,2025-12-31,101,206,62,5,250,124
3695,2,2025-10-31,306,493,110,8,697,106
3695,2,2025-11-30,405,300,150,11,566,57
3695,2,2025-12-31,23,24,47,2,2,92
3695,3,2025-10-31,661,219,121,13,772,52
3695,3,2025-11-30,283,187,149,12,333,38
3695,3,2025-12-31,523,395,287,23,654,140
3695,4,2025-10-31,769,138,246,19,680,92
3695,4,2025-11-30,574,418,290,17,719,170
3695,4,2025-12-31,457,468,110,7,822,91
3695,5,2025-10-31,599,402,450,28,579,79
3695,5,2025-11-30,602,99,443,37,295,148
3695,5,2025-12-31,217,408,93,7,539,106
3695,6,2025-10-31,794,321,428,31,718,112
3695,6,2025-11-30,568,248,172,15,659,147
3695,6,2025-12-31,52,385,43,2,396,56
3695,7,2025-10-31,793,180,183,12,802,165
3695,7,2025-11-30,555,4,275,12,296,119
3695,7,2025-12-31,727,19,209,19,556,97
3695,8,2025-10-31,124,493,47,5,575,129
3695,8,2025-11-30,275,437,73,7,646,64
3695,8,2025-12-31,40,495,159,14,390,101
3695,9,2025-10-31,382,176,377,24,205,37
3695,9,2025-11-30,455,148,145,21,479,106
3695,9,2025-12-31,478,36,383,34,165,171
3695,10,2025-10-31,461,372,397,31,467,169
3695,10,2025-11-30,480,38,347,25,196,153
3695,10,2025-12-31,95,129,168,10,66,100
3695,11,2025-10-31,156,89,245,19,19,140
3695,11,2025-11-30,704,362,357,23,732,59
3695,11,2025-12-31,286,442,139,19,608,169
3695,12,2025-10-31,751,439,628,47,609,100
3695,12,2025-11-30,597,456,394,29,688,165
3695,12,2025-12-31,53,19,28,3,47,152
3695,13,2025-10-31,799,245,95,9,958,153
3695,13,2025-11-30,289,347,159,16,493,79
3695,13,2025-12-31,329,98,141,5,291,51
3695,14,2025-10-31,558,168,509,36,253,157
3695,14,2025-11-30,730,269,857,67,209,34
3695,14,2025-12-31,613,36,364,32,317,173
3695,15,2025-10-31,606,375,69,8,920,37
3695,15,2025-11-30,77,222,248,19,70,127
3695,15,2025-12-31,539,389,306,34,656,88
3696,1,2025-10-31,786,443,190,13,1052,116
3696,1,2025-11-30,650,314,320,20,664,59
3696,1,2025-12-31,349,103,274,16,194,134
3696,2,2025-10-31,141,240,188,13,206,42
3696,2,2025-11-30,462,402,28,1,837,164
3696,2,2025-12-31,87,129,164,13,65,66
3696,3,2025-10-31,709,373,128,10,964,146
3696,3,2025-11-30,378,128,487,38,57,97
3696,3,2025-12-31,432,261,140,11,564,63
3696,4,2025-10-31,230,244,205,15,284,107
3696,4,2025-11-30,424,45,35,4,438,147
3696,4,2025-12-31,274,460,256,27,505,136
3696,5,2025-10-31,482,78,136,8,432,64
3696,5,2025-11-30,580,112,242,15,465,162
3696,5,2025-12-31,767,440,219,21,1009,93
3696,6,2025-10-31,455,427,138,7,751,147
3696,6,2025-11-30,672,182,399,24,479,147
3696,6,2025-12-31,146,309,364,26,117,72
3696,7,2025-10-31,408,121,93,3,439,101
3696,7,2025-11-30,217,136,353,35,35,78
3696,7,2025-12-31,540,267,148,9,668,97
3696,8,2025-10-31,347,460,43,5,769,179
3696,8,2025-11-30,456,80,134,9,411,143
3696,8,2025-12-31,528,198,526,51,251,159
3696,9,2025-10-31,223,270,48,4,449,125
3696,9,2025-11-30,150,111,104,8,165,117
3696,9,2025-12-31,167,387,533,38,59,78
3696,10,2025-10-31,460,112,298,29,303,152
3696,10,2025-11-30,88,447,436,39,138,173
3696,10,2025-12-31,692,434,46,1,1081,168
3696,11,2025-10-31,248,178,199,11,238,121
3696,11,2025-11-30,695,427,130,13,1005,71
3696,11,2025-12-31,291,127,310,25,133,56
3696,12,2025-10-31,295,81,90,5,291,142
3696,12,2025-11-30,742,339,197,20,904,46
3696,12,2025-12-31,700,90,59,8,739,114
3696,13,2025-10-31,310,407,216,19,520,130
3696,13,2025-11-30,793,35,184,14,658,42
3696,13,2025-12-31,177,342,411,34,142,75
3696,14,2025-10-31,97,126,194,17,46,90
3696,14,2025-11-30,658,30,110,9,587,102
3696,14,2025-12-31,655,488,131,12,1024,60
3696,15,2025-10-31,323,207,115,16,431,61
3696,15,2025-11-30,435,392,316,29,540,173
3696,15,2025-12-31,61,341,311,30,121,72
3697,1,2025-10-31,220,327,244,20,323,62
3697,1,2025-11-30,262,240,294,24,232,93
3697,1,2025-12-31,729,247,98,10,888,61
3697,2,2025-10-31,637,184,442,36,415,108
3697,2,2025-11-30,114,217,184,15,162,161
3697,2,2025-12-31,674,134,48,5,765,124
3697,3,2025-10-31,129,248,338,32,71,78
3697,3,2025-11-30,203,387,585,58,63,69
3697,3,2025-12-31,547,237,93,3,694,57
3697,4,2025-10-31,381,215,104,10,502,43
3697,4,2025-11-30,444,289,35,5,703,85
3697,4,2025-12-31,598,412,637,56,429,82
3697,5,2025-10-31,604,29,161,14,486,155
3697,5,2025-11-30,604,205,58,2,753,127
3697,5,2025-12-31,74,174,228,28,48,32
3697,6,2025-10-31,33,300,237,19,115,150
3697,6,2025-11-30,345,34,379,33,33,64
3697,6,2025-12-31,406,32,93,8,353,159
3697,7,2025-10-31,750,450,360,32,872,109
3697,7,2025-11-30,445,69,152,15,377,138
3697,7,2025-12-31,551,123,308,18,384,117
3697,8,2025-10-31,92,495,140,15,462,46
3697,8,2025-11-30,653,299,311,29,670,141
3697,8,2025-12-31,489,364,63,5,795,117
3697,9,2025-10-31,380,95,405,32,102,167
3697,9,2025-11-30,789,407,53,4,1147,124
3697,9,2025-12-31,242,411,119,11,545,117
3697,10,2025-10-31,641,484,63,5,1067,122
3697,10,2025-11-30,757,45,86,10,726,148
3697,10,2025-12-31,485,427,185,12,739,41
3697,11,2025-10-31,224,29,253,20,20,168
3697,11,2025-11-30,512,239,110,10,651,48
3697,11,2025-12-31,516,212,303,25,450,142
3697,12,2025-10-31,694,176,377,32,525,172
3697,12,2025-11-30,36,436,73,9,408,58
3697,12,2025-12-31,465,95,109,4,455,152
3697,13,2025-10-31,668,471,102,3,1040,112
3697,13,2025-11-30,132,190,260,16,78,152
3697,13,2025-12-31,195,192,84,8,311,118
3697,14,2025-10-31,666,139,319,18,504,177
3697,14,2025-11-30,553,413,189,14,791,88
3697,14,2025-12-31,715,243,27,1,932,48
3697,15,2025-10-31,559,109,434,33,267,41
3697,15,2025-11-30,279,81,360,34,34,50
3697,15,2025-12-31,114,90,204,21,21,76
3698,1,2025-10-31,338,169,502,43,48,100
3698,1,2025-11-30,589,401,263,16,743,35
3698,1,2025-12-31,412,254,65,5,606,56
3698,2,2025-10-31,506,361,110,8,765,107
3698,2,2025-11-30,245,373,472,36,182,45
3698,2,2025-12-31,208,351,294,28,293,115
3698,3,2025-10-31,363,161,45,4,483,149
3698,3,2025-11-30,421,102,188,16,351,87
3698,3,2025-12-31,402,455,132,16,741,87
3698,4,2025-10-31,167,465,53,3,582,76
3698,4,2025-11-30,646,240,111,6,781,176
3698,4,2025-12-31,583,308,282,17,626,75
3698,5,2025-10-31,318,134,58,4,398,45
3698,5,2025-11-30,22,230,113,8,147,142
3698,5,2025-12-31,424,155,261,19,337,78
3698,6,2025-10-31,159,76,148,13,100,85
3698,6,2025-11-30,227,282,167,13,355,162
3698,6,2025-12-31,644,75,640,56,135,85
3698,7,2025-10-31,565,10,327,30,278,42
3698,7,2025-11-30,220,452,422,37,287,143
3698,7,2025-12-31,227,322,29,3,523,141
3698,8,2025-10-31,491,114,347,24,282,153
3698,8,2025-11-30,341,386,240,17,504,72
3698,8,2025-12-31,84,366,76,8,382,42
3698,9,2025-10-31,722,162,169,18,733,149
3698,9,2025-11-30,517,350,342,25,550,54
3698,9,2025-12-31,152,152,106,9,207,38
3698,10,2025-10-31,533,463,176,20,840,89
3698,10,2025-11-30,246,407,211,16,458,57
3698,10,2025-12-31,132,195,133,8,202,93
3698,11,2025-10-31,646,154,73,3,730,174
3698,11,2025-11-30,641,335,83,8,901,130
3698,11,2025-12-31,704,447,61,0,1090,78
3698,12,2025-10-31,434,288,207,17,532,142
3698,12,2025-11-30,675,378,361,28,720,57
3698,12,2025-12-31,153,282,435,30,30,154
3698,13,2025-10-31,449,370,552,36,303,32
3698,13,2025-11-30,639,395,148,11,897,102
3698,13,2025-12-31,313,285,57,5,546,162
3698,14,2025-10-31,58,319,89,12,300,141
3698,14,2025-11-30,754,222,281,26,721,160
3698,14,2025-12-31,766,456,410,40,852,76
3698,15,2025-10-31,107,280,387,37,37,68
3698,15,2025-11-30,725,339,484,33,613,121
3698,15,2025-12-31,721,430,241,22,932,124
3699,1,2025-10-31,248,440,272,27,443,97
3699,1,2025-11-30,757,35,253,29,568,123
3699,1,2025-12-31,214,249,442,25,46,65
3699,2,2025-10-31,692,34,225,21,522,45
3699,2,2025-11-30,350,425,288,18,505,147
3699,2,2025-12-31,661,477,228,16,926,54
3699,3,2025-10-31,109,55,107,8,65,44
3699,3,2025-11-30,536,421,186,17,788,128
3699,3,2025-12-31,104,258,239,25,148,90
3699,4,2025-10-31,565,320,192,13,706,82
3699,4,2025-11-30,499,275,142,9,641,70
3699,4,2025-12-31,479,105,128,9,465,143
3699,5,2025-10-31,145,57,202,15,15,170
3699,5,2025-11-30,408,103,133,9,387,84
3699,5,2025-12-31,159,315,259,26,241,137
3699,6,2025-10-31,629,254,62,3,824,64
3699,6,2025-11-30,31,342,58,5,320,50
3699,6,2025-12-31,498,399,68,6,835,73
3699,7,2025-10-31,525,137,162,8,508,62
3699,7,2025-11-30,256,217,57,5,421,160
3699,7,2025-12-31,585,408,252,12,753,59
3699,8,2025-10-31,123,470,101,4,496,178
3699,8,2025-11-30,656,208,103,9,770,104
3699,8,2025-12-31,168,122,90,5,205,157
3699,9,2025-10-31,691,186,123,6,760,152
3699,9,2025-11-30,212,28,181,14,73,84
3699,9,2025-12-31,436,304,509,43,274,172
3699,10,2025-10-31,314,120,434,34,34,136
3699,10,2025-11-30,782,473,288,15,982,112
3699,10,2025-12-31,125,315,141,15,314,165
3699,11,2025-10-31,580,220,399,36,437,152
3699,11,2025-11-30,479,266,192,16,569,79
3699,11,2025-12-31,181,308,489,32,32,146
3699,12,2025-10-31,713,263,99,8,885,127
3699,12,2025-11-30,352,473,239,14,600,81
3699,12,2025-12-31,513,470,168,11,826,31
3699,13,2025-10-31,22,16,38,3,3,165
3699,13,2025-11-30,668,169,332,29,534,135
3699,13,2025-12-31,149,194,201,15,157,122
3699,14,2025-10-31,693,382,500,37,612,126
3699,14,2025-11-30,573,9,386,28,224,42
3699,14,2025-12-31,270,268,301,27,264,158
3699,15,2025-10-31,533,156,410,39,318,111
3699,15,2025-11-30,493,330,109,10,724,55
3699,15,2025-12-31,481,182,273,24,414,107
3700,1,2025-10-31,318,324,423,29,248,137
3700,1,2025-11-30,613,497,169,15,956,65
3700,1,2025-12-31,430,208,189,9,458,44
3700,2,2025-10-31,662,173,191,22,666,177
3700,2,2025-11-30,233,162,274,17,138,72
3700,2,2025-12-31,585,28,106,8,515,131
3700,3,2025-10-31,355,33,197,12,203,168
3700,3,2025-11-30,361,133,418,30,106,69
3700,3,2025-12-31,383,388,94,11,688,168
3700,4,2025-10-31,385,401,96,7,697,50
3700,4,2025-11-30,273,333,278,21,349,147
3700,4,2025-12-31,631,82,413,35,335,60
3700,5,2025-10-31,709,459,358,36,846,173
3700,5,2025-11-30,374,365,101,8,646,160
3700,5,2025-12-31,325,419,162,13,595,179
3700,6,2025-10-31,487,155,80,4,566,90
3700,6,2025-11-30,168,233,102,11,310,91
3700,6,2025-12-31,423,399,103,6,725,125
3700,7,2025-10-31,784,1,27,2,760,104
3700,7,2025-11-30,91,53,144,16,16,76
3700,7,2025-12-31,68,13,81,12,12,61
3700,8,2025-10-31,596,157,271,20,502,88
3700,8,2025-11-30,258,275,280,22,275,165
3700,8,2025-12-31,621,253,329,22,567,47
3700,9,2025-10-31,259,239,371,21,148,147
3700,9,2025-11-30,594,156,147,12,615,60
3700,9,2025-12-31,675,183,96,9,771,134
3700,10,2025-10-31,376,252,159,11,480,97
3700,10,2025-11-30,509,184,125,14,582,69
3700,10,2025-12-31,167,320,386,29,130,138
3700,11,2025-10-31,181,327,43,2,467,139
3700,11,2025-11-30,87,468,397,28,186,162
3700,11,2025-12-31,688,340,261,25,792,37
3700,12,2025-10-31,535,80,333,27,309,107
3700,12,2025-11-30,295,235,238,14,306,157
3700,12,2025-12-31,264,472,135,8,609,128
3700,13,2025-10-31,464,271,62,6,679,154
3700,13,2025-11-30,362,166,516,28,40,66
3700,13,2025-12-31,195,124,319,26,26,160
3700,14,2025-10-31,404,186,75,9,524,109
3700,14,2025-11-30,525,410,668,54,321,94
3700,14,2025-12-31,593,297,221,20,689,80
3700,15,2025-10-31,322,242,332,26,258,118
3700,15,2025-11-30,40,149,189,11,11,103
3700,15,2025-12-31,685,23,280,20,448,170
3701,1,2025-10-31,569,417,298,28,716,157
3701,1,2025-11-30,155,55,210,19,19,79
3701,1,2025-12-31,775,386,215,13,959,97
3701,2,2025-10-31,260,249,226,21,304,77
3701,2,2025-11-30,683,341,308,25,741,75
3701,2,2025-12-31,759,303,542,49,569,103
3701,3,2025-10-31,490,409,59,4,844,37
3701,3,2025-11-30,182,52,185,15,64,77
3701,3,2025-12-31,322,190,297,27,242,108
3701,4,2025-10-31,82,33,115,14,14,33
3701,4,2025-11-30,518,166,206,11,489,81
3701,4,2025-12-31,443,336,348,27,458,72
3701,5,2025-10-31,514,164,678,56,56,163
3701,5,2025-11-30,319,444,183,18,598,145
3701,5,2025-12-31,53,134,160,8,35,89
3701,6,2025-10-31,390,209,238,20,381,159
3701,6,2025-11-30,244,121,203,24,186,53
3701,6,2025-12-31,338,481,117,8,710,65
3701,7,2025-10-31,223,357,580,51,51,174
3701,7,2025-11-30,58,181,239,14,14,63
3701,7,2025-12-31,359,424,18,4,769,47
3701,8,2025-10-31,507,374,486,45,440,110
3701,8,2025-11-30,196,468,417,35,282,116
3701,8,2025-12-31,472,483,292,21,684,160
3701,9,2025-10-31,471,202,220,18,471,42
3701,9,2025-11-30,713,222,246,19,708,41
3701,9,2025-12-31,583,273,85,3,774,70
3701,10,2025-10-31,462,290,170,14,596,123
3701,10,2025-11-30,276,360,636,48,48,127
3701,10,2025-12-31,709,26,201,16,550,95
3701,11,2025-10-31,744,262,56,3,953,171
3701,11,2025-11-30,317,498,158,15,672,127
3701,11,2025-12-31,777,137,235,21,700,138
3701,12,2025-10-31,165,158,37,4,290,150
3701,12,2025-11-30,365,400,176,13,602,94
3701,12,2025-12-31,721,104,48,2,779,118
3701,13,2025-10-31,667,445,68,3,1047,68
3701,13,2025-11-30,281,487,151,12,629,96
3701,13,2025-12-31,42,473,85,6,436,156
3701,14,2025-10-31,44,437,34,1,448,120
3701,14,2025-11-30,272,274,212,17,351,73
3701,14,2025-12-31,76,98,12,2,164,148
3701,15,2025-10-31,632,377,569,45,485,130
3701,15,2025-11-30,290,44,268,22,88,89
3701,15,2025-12-31,176,218,89,11,316,119
3702,1,2025-10-31,452,372,143,13,694,36
3702,1,2025-11-30,352,57,280,24,153,158
3702,1,2025-12-31,139,31,170,8,8,163
3702,2,2025-10-31,721,62,458,32,357,120
3702,2,2025-11-30,315,210,190,18,353,78
3702,2,2025-12-31,315,127,89,4,357,141
3702,3,2025-10-31,686,74,286,28,502,130
3702,3,2025-11-30,496,352,110,10,748,36
3702,3,2025-12-31,358,184,57,2,487,163
3702,4,2025-10-31,392,285,48,1,630,159
3702,4,2025-11-30,322,169,161,14,344,138
3702,4,2025-12-31,795,370,52,3,1116,158
3702,5,2025-10-31,742,435,424,29,782,153
3702,5,2025-11-30,212,65,269,28,36,137
3702,5,2025-12-31,536,310,193,16,669,66
3702,6,2025-10-31,290,127,309,23,131,121
3702,6,2025-11-30,101,424,239,25,311,147
3702,6,2025-12-31,709,346,166,17,906,46
3702,7,2025-10-31,527,341,326,21,563,150
3702,7,2025-11-30,311,360,221,17,467,69
3702,7,2025-12-31,291,226,350,25,192,72
3702,8,2025-10-31,26,279,257,22,70,44
3702,8,2025-11-30,153,197,263,22,109,49
3702,8,2025-12-31,36,83,119,8,8,55
3702,9,2025-10-31,370,394,116,7,655,152
3702,9,2025-11-30,275,217,63,1,430,77
3702,9,2025-12-31,797,362,445,37,751,42
3702,10,2025-10-31,687,148,193,13,655,110
3702,10,2025-11-30,271,200,455,34,50,119
3702,10,2025-12-31,695,171,469,34,431,60
3702,11,2025-10-31,595,446,20,1,1022,55
3702,11,2025-11-30,40,39,79,13,13,141
3702,11,2025-12-31,355,412,98,5,674,153
3702,12,2025-10-31,72,87,121,13,51,128
3702,12,2025-11-30,265,419,80,6,610,164
3702,12,2025-12-31,293,154,150,12,309,101
3702,13,2025-10-31,555,210,174,17,608,82
3702,13,2025-11-30,698,38,148,8,596,94
3702,13,2025-12-31,677,275,44,6,914,161
3702,14,2025-10-31,735,338,414,24,683,52
3702,14,2025-11-30,347,448,218,16,593,49
3702,14,2025-12-31,271,476,28,3,722,121
3702,15,2025-10-31,679,23,12,0,690,118
3702,15,2025-11-30,314,188,154,18,366,103
3702,15,2025-12-31,251,434,194,16,507,58
3703,1,2025-10-31,465,418,85,8,806,46
3703,1,2025-11-30,59,308,367,28,28,38
3703,1,2025-12-31,603,394,610,50,437,77
3703,2,2025-10-31,770,414,83,6,1107,133
3703,2,2025-11-30,437,239,94,11,593,54
3703,2,2025-12-31,324,392,419,41,338,148
3703,3,2025-10-31,556,446,300,22,724,119
3703,3,2025-11-30,223,288,163,6,354,176
3703,3,2025-12-31,337,108,445,44,44,68
3703,4,2025-10-31,601,400,197,16,820,30
3703,4,2025-11-30,250,330,164,18,434,127
3703,4,2025-12-31,394,348,233,11,520,172
3703,5,2025-10-31,444,223,199,7,475,141
3703,5,2025-11-30,213,278,294,27,224,125
3703,5,2025-12-31,365,379,479,43,308,142
3703,6,2025-10-31,753,26,104,9,684,90
3703,6,2025-11-30,47,414,32,3,432,35
3703,6,2025-12-31,401,229,232,26,424,65
3703,7,2025-10-31,263,359,351,22,293,51
3703,7,2025-11-30,739,123,259,27,630,90
3703,7,2025-12-31,80,126,48,7,165,169
3703,8,2025-10-31,766,381,97,10,1060,130
3703,8,2025-11-30,375,202,577,40,40,57
3703,8,2025-12-31,254,142,396,30,30,141
3703,9,2025-10-31,681,204,22,1,864,79
3703,9,2025-11-30,712,336,574,38,512,108
3703,9,2025-12-31,362,335,382,29,344,129
3703,10,2025-10-31,764,3,118,6,655,83
3703,10,2025-11-30,175,394,165,9,413,163
3703,10,2025-12-31,715,455,297,30,903,161
3703,11,2025-10-31,165,71,27,3,212,143
3703,11,2025-11-30,30,491,271,18,268,109
3703,11,2025-12-31,703,232,62,7,880,167
3703,12,2025-10-31,467,459,122,12,816,105
3703,12,2025-11-30,167,17,184,22,22,79
3703,12,2025-12-31,792,416,322,22,908,51
3703,13,2025-10-31,689,416,135,12,982,158
3703,13,2025-11-30,307,277,109,9,484,73
3703,13,2025-12-31,186,385,112,9,468,98
3703,14,2025-10-31,435,337,249,30,553,133
3703,14,2025-11-30,769,468,169,12,1080,117
3703,14,2025-12-31,152,467,115,10,514,69
3703,15,2025-10-31,223,223,88,12,370,62
3703,15,2025-11-30,21,419,265,19,194,144
3703,15,2025-12-31,699,83,151,10,641,88
3704,1,2025-10-31,577,276,455,37,435,84
3704,1,2025-11-30,201,323,79,6,451,94
3704,1,2025-12-31,595,34,629,52,52,161
3704,2,2025-10-31,271,273,246,24,322,118
3704,2,2025-11-30,147,296,190,17,270,41
3704,2,2025-12-31,433,50,96,9,396,96
3704,3,2025-10-31,345,396,133,14,622,78
3704,3,2025-11-30,225,132,177,21,201,76
3704,3,2025-12-31,728,252,129,7,858,74
3704,4,2025-10-31,296,212,88,5,425,47
3704,4,2025-11-30,706,446,207,19,964,52
3704,4,2025-12-31,786,171,216,18,759,140
3704,5,2025-10-31,221,259,232,20,268,130
3704,5,2025-11-30,799,232,131,12,912,54
3704,5,2025-12-31,230,242,29,4,447,97
3704,6,2025-10-31,649,183,273,26,585,112
3704,6,2025-11-30,54,11,65,4,4,65
3704,6,2025-12-31,651,317,364,34,638,170
3704,7,2025-10-31,78,179,124,11,144,105
3704,7,2025-11-30,434,439,117,15,771,30
3704,7,2025-12-31,627,485,106,8,1014,82
3704,8,2025-10-31,408,454,376,42,528,33
3704,8,2025-11-30,511,61,541,40,71,54
3704,8,2025-12-31,513,275,345,40,483,110
3704,9,2025-10-31,445,368,58,5,760,162
3704,9,2025-11-30,52,361,201,17,229,44
3704,9,2025-12-31,81,223,304,28,28,79
3704,10,2025-10-31,583,246,25,0,804,72
3704,10,2025-11-30,585,373,75,2,885,55
3704,10,2025-12-31,594,87,143,14,552,149
3704,11,2025-10-31,447,100,547,36,36,134
3704,11,2025-11-30,77,400,250,19,246,96
3704,11,2025-12-31,625,468,156,18,955,88
3704,12,2025-10-31,242,111,353,26,26,169
3704,12,2025-11-30,615,345,199,17,778,110
3704,12,2025-12-31,747,15,576,45,231,105
3704,13,2025-10-31,729,300,291,26,764,72
3704,13,2025-11-30,130,14,144,14,14,81
3704,13,2025-12-31,225,231,388,30,98,137
3704,14,2025-10-31,29,89,64,6,60,131
3704,14,2025-11-30,784,426,130,6,1086,156
3704,14,2025-12-31,33,150,163,8,28,107
3704,15,2025-10-31,169,223,113,6,285,60
3704,15,2025-11-30,458,131,19,1,571,87
3704,15,2025-12-31,116,243,359,34,34,158
3705,1,2025-10-31,465,442,174,11,744,96
3705,1,2025-11-30,89,53,142,14,14,62
3705,1,2025-12-31,524,21,101,7,451,100
3705,2,2025-10-31,405,315,241,15,494,166
3705,2,2025-11-30,178,456,45,3,592,138
3705,2,2025-12-31,243,360,603,50,50,50
3705,3,2025-10-31,652,0,343,14,323,155
3705,3,2025-11-30,570,219,29,2,762,73
3705,3,2025-12-31,414,118,434,38,136,166
