ProductID,ProductName,CategoryID,SellerID,CostPrice,ListPrice,ProductStatus
4076,Current Old 8142,5,332,1148.73,2034.64,Active
4077,Question Relationship 7593,15,378,5971.69,10981.28,Active
4078,Science Trade 9339,25,480,15378.41,21157.1,Inactive
4079,Art Machine 7355,16,112,952.64,1653.1,Active
4080,Impact Whom 1374,24,291,16030.06,20453.01,Active
4081,Other Town 2865,21,193,1391.08,2529.06,Active
4082,Exactly Necessary 9890,19,67,691.52,1422.31,Active
4083,Article Attack 2626,10,422,904.06,1123.24,Active
4084,Between Walk 9817,9,432,3130.19,6679.71,Active
4085,That Experience 4992,24,93,2120.17,2798.77,Active
4086,Whether Type 2319,15,135,2774.57,4556.22,Active
4087,Easy Not 845,10,295,1919.16,2849.61,Active
4088,Wish Magazine 5928,14,103,1034.0,1346.75,Active
4089,Address Over 9997,9,199,5096.7,7876.66,Active
4090,Popular Reflect 4380,19,424,1929.9,2986.01,Active
4091,Plant Throughout 4406,14,425,7334.07,15915.8,Inactive
4092,Every Game 7759,11,373,5123.83,8975.71,Active
4093,The Agent 2807,3,316,2231.59,3255.78,Active
4094,Red Week 9692,13,435,1950.83,2430.77,Active
4095,Full Speech 7517,22,399,538.65,1026.75,Inactive
4096,True Talk 9911,19,336,5793.51,12438.54,Inactive
4097,Since High 1476,12,31,3438.91,4101.84,Inactive
4098,Experience Report 5643,11,357,4347.59,9465.03,Inactive
4099,Serve Meeting 1612,1,343,1425.64,1722.78,Inactive
4100,Campaign Choice 7340,20,184,2993.49,4882.94,Inactive
4101,Such Hear 1986,20,436,1097.91,2142.47,Active
4102,Audience Enter 9895,18,80,1297.38,2827.76,Active
4103,Next Let 4870,6,410,8531.13,10560.98,Active
4104,Important Thought 121,15,49,2235.84,4584.42,Active
4105,Nation Job 8750,16,1,2637.12,4031.06,Active
4106,Line Whose 1497,10,115,906.25,1884.42,Active
4107,Affect Hand 4210,23,181,1359.09,2966.78,Active
4108,I Race 4532,19,53,1188.21,1934.99,Active
4109,Financial Government 2065,8,369,2324.25,4950.87,Active
4110,Commercial World 7820,17,411,1783.56,3000.47,Active
4111,Within Democrat 6754,3,310,2250.14,3444.42,Active
4112,Cold Economic 3534,21,270,4531.26,7039.0,Active
4113,Movement Public 1075,4,399,9344.71,12326.38,Active
4114,Development She 4086,10,236,4293.9,7862.34,Active
4115,His Interest 4157,23,484,1283.17,2039.69,Active
4116,Area Age 9170,7,190,1037.07,1758.35,Active
4117,This To 1715,12,93,1319.43,2876.03,Active
4118,Down Among 253,1,373,3346.4,5879.71,Inactive
4119,Seek Result 1995,4,192,6646.5,10262.74,Active
4120,Star Possible 2475,14,29,6401.32,11031.81,Inactive
4121,Next Couple 2918,19,387,15619.17,29163.82,Inactive
4122,Ever Lawyer 9936,19,56,2724.75,5089.47,Inactive
4123,Significant Political 1773,20,214,1931.67,2847.1,Inactive
4124,Interest Eat 2232,17,472,2830.83,4041.22,Inactive
4125,Many Wait 6218,25,324,690.89,1233.11,Inactive
4126,Although Hair 7501,18,63,2935.98,5989.24,Active
4127,Matter Federal 7293,20,257,2222.7,2766.37,Active
4128,Wrong Throughout 954,8,104,1130.74,1751.82,Active
4129,Its Method 9493,9,188,8304.66,11972.2,Active
4130,Myself How 863,25,68,1640.59,2934.15,Active
4131,Environment Feel 8828,6,221,1999.79,3951.16,Active
4132,Raise Artist 3518,1,65,855.94,1575.01,Active
4133,Generation Road 7463,11,311,3357.6,4619.19,Active
4134,Community Grow 5720,3,359,14121.83,25598.48,Active
4135,Last Think 553,7,464,3498.07,6839.2,Active
4136,Heart Benefit 6642,20,401,7129.78,10957.23,Active
4137,Whatever Environmental 8599,13,322,1751.17,3023.79,Active
4138,Prepare Doctor 2810,7,303,5036.62,6478.24,Active
4139,Administration Trial 8480,7,5,1622.17,2406.31,Inactive
4140,History Push 4063,5,204,1273.28,2339.78,Inactive
4141,Add While 9672,14,416,4187.81,7275.89,Active
4142,Race Firm 9534,9,119,9150.02,20006.4,Active
4143,Attention Court 2822,15,439,1483.67,2342.31,Active
4144,Work They 1421,1,60,3822.13,7601.72,Active
4145,Magazine Suddenly 1443,16,172,613.88,1347.04,Active
4146,Usually Last 100,15,315,1247.48,1982.37,Active
4147,Natural Water 1892,24,492,23828.28,30426.13,Active
4148,No Newspaper 4639,12,354,2031.16,4411.64,Active
4149,Administration Crime 7981,7,232,1800.25,2317.52,Active
4150,During Change 9638,6,451,4911.46,8283.4,Inactive
4151,Sign Present 1528,10,465,1263.9,1660.39,Inactive
4152,Court One 8644,20,271,4863.83,10617.29,Active
4153,Nearly Less 6105,2,6,4906.29,5801.71,Active
4154,Person Ahead 2707,19,150,2265.02,2685.04,Active
4155,Into Fill 397,12,252,9479.93,14237.5,Active
4156,Left Budget 1559,17,119,834.09,1711.83,Inactive
4157,Green Us 383,16,87,2208.18,2640.81,Inactive
4158,Space Police 4556,24,327,8569.26,9931.47,Active
4159,Impact Trip 9576,24,96,6284.99,7626.3,Active
4160,Develop They 9856,8,8,2052.39,3506.63,Active
4161,Allow Address 448,14,205,1732.25,3083.46,Active
4162,Among Could 7583,8,324,3581.73,5656.23,Active
4163,Amount Consider 8781,19,240,610.97,1073.88,Active
4164,Why Total 8264,19,474,3018.76,3800.43,Inactive
4165,Case Involve 2699,8,432,3722.66,4794.04,Active
4166,Claim Size 3478,6,473,1612.39,3077.16,Active
4167,The Conference 2140,1,471,2954.01,4939.36,Active
4168,More Practice 3132,24,283,2984.99,6272.65,Inactive
4169,General Public 1390,2,435,902.43,1598.15,Active
4170,Writer Officer 254,7,233,2819.93,5052.37,Active
4171,So Cup 6837,19,56,959.68,1343.85,Inactive
4172,You Exactly 5394,5,134,1753.9,3623.31,Active
4173,Second Although 1475,14,250,1966.87,4053.15,Active
4174,Care Score 4843,11,153,10009.98,11648.42,Active
4175,Less Space 7069,20,181,5918.25,10502.12,Active
4176,That Half 2216,1,162,10141.97,20940.59,Active
4177,Game Both 8373,23,70,1835.58,3632.09,Active
4178,Hope Step 1254,17,319,2366.27,3559.6,Active
4179,Religious Character 7728,9,371,3677.76,5740.85,Inactive
4180,Perform Seat 6514,20,79,3219.16,4677.98,Active
4181,Positive Whole 4015,8,110,7276.23,14699.87,Active
4182,Produce Form 4814,10,55,5113.3,7500.38,Active
4183,Take Wind 8570,22,18,6206.58,12183.85,Active
4184,Audience I 6936,9,459,2373.12,4973.33,Active
4185,Pressure Before 5317,20,34,5478.3,10266.47,Inactive
4186,Whose Own 1880,18,125,2020.58,2936.17,Inactive
4187,Each Forget 5328,21,115,20225.58,31184.32,Active
4188,Practice Agree 728,13,277,2326.33,4830.4,Active
4189,Nature Moment 240,2,358,3343.77,7057.06,Active
4190,Hit Top 1762,12,51,5515.62,9611.29,Inactive
4191,Store Leader 2956,19,315,20390.57,34049.35,Active
4192,Throughout Down 7078,12,130,7047.26,12234.23,Active
4193,Song Who 2879,16,190,1509.84,2662.16,Inactive
4194,Window Ahead 131,22,242,7015.71,11657.86,Active
4195,Apply This 5582,24,459,834.6,1164.57,Inactive
4196,Market Ok 6598,1,177,1963.09,3745.01,Inactive
4197,Would High 7956,14,345,1608.7,3033.96,Inactive
4198,Various Relationship 4265,14,98,2127.69,2610.59,Active
4199,Fine Hold 6194,5,323,5545.86,6772.41,Active
4200,Country Task 8953,13,237,7177.94,12078.49,Active
4201,Less Take 9854,23,241,8121.28,14502.69,Active
4202,Race Stock 5471,7,84,1989.37,4139.2,Active
4203,Society Agree 4414,16,143,936.71,1298.79,Active
4204,Any Management 7646,7,88,4397.75,7053.93,Active
4205,Sense Image 8208,20,65,3559.26,5254.56,Active
4206,West Information 5667,12,252,701.6,1531.79,Active
4207,Series West 9551,24,125,2232.25,4123.66,Active
4208,Without Into 5999,1,168,1307.23,2302.47,Active
4209,Around Soldier 2570,23,450,538.04,656.26,Inactive
4210,Case Economy 2393,12,307,3375.78,6342.28,Active
4211,Happy By 1017,25,187,1774.99,2737.71,Active
4212,Mind Movement 3693,23,161,1807.1,3283.87,Active
4213,Kid Father 1607,8,215,3160.05,3889.32,Active
4214,Alone Second 8199,20,182,626.84,1094.44,Inactive
4215,Nation Military 1369,4,325,1216.26,1646.99,Active
4216,Able Certainly 9824,7,158,3601.64,7724.05,Inactive
4217,Through Several 9136,16,392,4610.01,5959.17,Inactive
4218,Near Rich 3978,2,312,8776.85,12425.02,Active
4219,Method Sure 3651,21,308,3516.57,5597.67,Active
4220,Role See 5209,10,157,4725.83,7815.07,Inactive
4221,Society Media 214,8,327,3205.13,6674.68,Inactive
4222,Bar His 2655,8,405,5993.57,12274.03,Active
4223,How Wrong 5745,6,164,1186.16,1617.18,Inactive
4224,Same Very 2117,3,252,1690.36,2875.97,Active
4225,These Explain 5164,8,164,2732.04,5614.67,Active
4226,Over Near 5722,8,205,2946.73,5008.1,Active
4227,East Care 3538,22,75,1097.88,1607.82,Active
4228,Owner Full 801,25,32,827.09,1357.44,Inactive
4229,Evening Mind 1072,12,13,1423.09,1850.3,Active
4230,Sister Cold 7355,25,338,1644.14,2718.0,Active
4231,Current House 4029,25,88,3873.36,6610.14,Active
4232,Free Play 1172,6,398,564.34,772.62,Active
4233,Source For 6085,22,307,18630.22,28363.95,Active
4234,Nearly According 707,7,452,1462.81,2116.63,Inactive
4235,Power Practice 9714,22,486,803.83,1734.25,Active
4236,Person Mention 2161,22,154,1000.52,1200.95,Active
4237,West Less 4100,15,106,2633.8,5128.44,Active
4238,Do Join 8951,20,241,1385.8,1901.23,Active
4239,Moment Than 6124,23,332,2533.78,3896.47,Active
4240,Six General 1271,20,259,2138.07,4012.9,Active
4241,Determine Future 4532,3,164,3203.05,6582.07,Active
4242,Key Develop 5965,14,215,2687.42,3159.2,Inactive
4243,Specific Unit 6431,1,221,4093.89,5208.57,Active
4244,Seem Give 4594,12,82,11084.2,17036.84,Inactive
4245,Book Write 3277,19,60,2144.37,3591.96,Active
4246,Behind Around 6264,3,402,1276.82,2769.12,Active
4247,Similar Power 2259,2,206,6167.65,10647.99,Inactive
4248,During Head 4074,23,216,4031.08,7040.67,Inactive
4249,South Value 6772,12,2,2697.86,5548.37,Active
4250,Coach We 4759,22,477,3422.15,5855.24,Active
4251,Daughter Room 103,14,12,1899.72,2694.54,Active
4252,Strategy Because 9793,10,399,8657.34,11810.19,Active
4253,Follow Safe 2734,3,461,6272.99,10424.73,Inactive
4254,Cover Yes 3145,5,51,3637.85,5341.07,Active
4255,Candidate Away 211,24,423,2279.67,3220.95,Active
4256,First Public 1863,12,380,723.62,1151.32,Active
4257,Maybe Student 1205,8,152,5531.68,8093.74,Inactive
4258,Picture Action 420,25,43,3189.06,5373.1,Active
4259,Leave Television 264,19,182,6487.66,13725.19,Active
4260,Democratic Present 6370,12,163,950.08,1546.09,Active
4261,End Capital 764,11,481,2614.83,3529.41,Active
4262,Clearly When 1341,22,251,2455.99,3944.61,Active
4263,Tough They 2979,1,91,664.23,1238.98,Active
4264,Class Hundred 8633,15,71,890.8,1837.78,Active
4265,Style Dream 304,14,171,3679.42,6705.55,Active
4266,Young Too 6150,13,476,23701.4,41671.64,Inactive
4267,City Seem 3871,2,359,8329.53,13617.78,Inactive
4268,Able Model 7945,18,18,691.86,1199.63,Active
4269,Mention For 8684,1,274,3464.77,6968.31,Active
4270,Economic Sure 7125,24,474,1681.82,2474.71,Active
4271,Cup Friend 9253,5,340,5008.72,9623.46,Inactive
4272,Really Study 7546,19,38,3262.38,6229.29,Active
4273,Serious Rule 6202,18,30,1792.34,3415.66,Inactive
4274,Off Believe 9828,24,203,5782.38,10223.88,Active
4275,First Improve 739,13,39,3126.04,3989.34,Active
4276,Back Wrong 5975,10,125,3637.49,7736.49,Active
4277,Good Blue 2262,20,265,2969.33,6479.43,Active
4278,Current Fine 3157,3,396,2998.21,6257.06,Active
4279,Those Class 6201,16,286,3211.94,6784.75,Inactive
4280,Clearly Ten 6064,4,477,8569.08,17644.71,Active
4281,Middle Congress 5415,2,456,6078.57,8462.92,Inactive
4282,Require Beyond 5326,5,230,7642.85,10097.73,Active
4283,For Grow 5306,16,16,584.94,733.69,Inactive
4284,Newspaper Laugh 2155,20,280,4207.13,5242.05,Active
4285,Buy Reflect 5135,3,124,1286.13,2490.57,Active
4286,Itself Doctor 3150,8,450,3454.77,5070.56,Inactive
4287,Artist Both 3199,3,262,7669.52,11470.61,Active
4288,Wall Later 6600,6,149,1257.7,2442.65,Active
4289,Remain Boy 3147,1,403,3594.89,4857.23,Active
4290,Raise Stock 4752,23,384,1916.45,3383.64,Active
4291,Position Visit 4026,19,326,6648.41,12190.43,Inactive
4292,Art Economic 3221,23,8,3543.29,5294.26,Active
4293,Control Role 9982,20,397,2316.59,3834.64,Active
4294,Season Physical 5865,2,68,2446.96,4050.29,Active
4295,Against Product 1586,22,351,3748.21,6749.16,Inactive
4296,Hundred Later 2822,17,315,11891.23,20309.48,Active
4297,Weight Everyone 1724,11,223,3682.34,5653.23,Active
4298,First Foot 9824,10,220,4452.96,9278.39,Active
4299,Development Argue 7999,11,394,6461.84,12818.8,Active
4300,Social Cut 7638,7,102,2597.3,4664.73,Inactive
4301,Middle Moment 3147,20,92,1354.46,2234.41,Active
4302,Organization Out 1611,11,112,3256.99,5367.23,Active
4303,Red Beyond 9477,18,364,6188.82,10110.05,Active
4304,Risk Theory 3506,15,34,2810.24,5121.08,Inactive
4305,True Husband 7258,21,230,1295.98,2557.26,Active
4306,Some Side 2698,22,70,5123.0,7289.73,Inactive
4307,Event Something 4323,21,412,12340.54,22986.87,Inactive
4308,Southern Chance 2619,14,396,3126.61,5684.43,Active
4309,Project Wear 2344,5,215,1566.78,2516.1,Active
4310,Light Attorney 2449,21,486,6935.22,8794.48,Active
4311,Choose Middle 4301,4,261,6262.2,11095.85,Active
4312,Smile Administration 1061,4,70,4775.62,5687.99,Active
4313,Card Move 255,11,455,3623.5,7831.88,Active
4314,Focus House 3321,8,178,3456.86,6209.79,Active
4315,Stay Authority 8483,15,251,10349.43,14303.8,Active
4316,Hundred Course 637,21,143,5360.03,10207.86,Active
4317,Special Especially 7069,3,218,2853.55,5004.36,Active
4318,Resource Degree 7656,9,395,4157.69,7311.04,Inactive
4319,Pattern Agency 9628,8,437,2623.62,4517.43,Active
4320,Doctor Drop 1929,5,442,2542.44,5000.33,Inactive
4321,Soon Current 7041,19,47,2490.65,4785.09,Inactive
4322,Meet Really 1119,22,77,5275.12,8337.09,Active
4323,Job How 7978,18,321,2547.98,4849.98,Active
4324,Check Let 7572,1,149,2896.02,4309.39,Active
4325,Lot Show 7801,16,478,3570.72,5991.79,Active
4326,Meeting Project 7547,18,398,5600.11,7664.06,Active
4327,Vote Entire 5994,6,165,8208.23,11017.01,Active
4328,Particularly Billion 4253,10,415,1819.81,2251.49,Active
4329,Under Increase 4256,1,179,4625.71,8415.43,Active
4330,Government Reflect 8741,7,347,4808.86,9818.45,Active
4331,Management Whatever 5437,16,311,3450.0,5974.87,Active
4332,But Song 4191,25,253,757.73,1189.34,Active
4333,Simple Population 8065,10,228,2928.47,5222.03,Inactive
4334,National But 5149,15,42,3507.08,7175.37,Active
4335,Success Value 1484,1,259,8452.78,15275.42,Active
4336,American Put 7938,23,414,7948.25,16475.06,Inactive
4337,Class It 6294,13,240,5024.57,6390.71,Inactive
4338,Military Mind 1407,13,156,20497.39,25468.26,Active
4339,Office Its 6734,4,113,4665.92,5887.48,Inactive
4340,Also Challenge 602,21,374,2048.43,3757.14,Active
4341,Then Practice 9762,8,275,6419.91,9804.25,Inactive
4342,Create Positive 6227,7,335,2697.04,3296.25,Active
4343,After Group 3405,16,88,4220.65,8392.31,Active
4344,Group Republican 3659,10,479,1437.17,2919.51,Active
4345,Mean Factor 9272,19,300,1956.71,2967.9,Inactive
4346,People Magazine 2428,10,126,920.44,1661.58,Active
4347,Decide Health 841,21,396,3036.83,6294.2,Active
4348,Record Full 8183,9,195,1774.43,3597.08,Active
4349,Near Direction 5163,6,492,18605.78,36357.37,Active
4350,Perhaps Heavy 5992,13,279,8059.8,10837.1,Active
4351,Market Rather 2037,15,194,2089.53,3212.17,Active
4352,Organization Plan 8904,1,130,1640.45,2001.34,Active
4353,Require Likely 5613,18,246,1723.11,2755.73,Active
4354,Finally Who 4530,16,500,1575.03,2753.15,Active
4355,Support Rate 5955,14,89,1414.15,2828.82,Active
4356,Table Family 5901,3,166,2827.76,3594.44,Inactive
4357,How Article 5516,19,331,1771.11,2258.02,Active
4358,Through Often 8658,7,346,1298.53,1965.73,Active
4359,Together Rock 6096,25,443,8179.3,12348.35,Active
4360,Would Technology 4385,15,2,1923.3,4020.1,Active
4361,Mrs Identify 8279,14,272,1893.97,3708.04,Active
4362,Network Skill 7387,24,255,11119.81,17278.43,Active
4363,Magazine Soon 1253,5,209,13238.35,15795.6,Active
4364,Add Sing 2498,21,7,6157.83,8995.27,Active
4365,Strategy Behavior 8847,23,211,3585.3,7769.08,Active
4366,Pull Song 251,8,406,1695.46,2646.82,Inactive
4367,Image Easy 8422,5,272,6936.84,8029.4,Active
4368,Its Both 6253,25,212,1965.78,2949.93,Active
4369,Movement Girl 329,9,443,946.86,1545.55,Inactive
4370,Stuff Friend 3237,2,267,2126.86,4623.68,Active
4371,Security Strong 5413,23,67,1228.81,2190.84,Inactive
4372,Form On 2181,1,268,1563.37,3311.37,Active
4373,Take Fall 3786,24,352,9139.17,10532.53,Active
4374,Rock Our 9716,5,68,9602.21,15122.93,Active
4375,Which Ten 8987,19,441,1705.2,3725.59,Active
4376,Front Hot 2426,10,44,1750.85,3026.59,Inactive
4377,Job Poor 6056,2,233,1494.45,1971.8,Active
4378,Professional Concern 9175,22,309,12148.7,20132.58,Inactive
4379,Worker Style 5819,18,290,10329.42,13990.47,Active
4380,Born House 6433,22,192,1770.82,2969.74,Inactive
4381,Similar Paper 2497,24,92,7184.5,11520.75,Inactive
4382,Investment Receive 1442,14,159,3670.74,7645.93,Inactive
4383,Deep Soldier 6071,7,184,4182.09,7192.07,Active
4384,Truth Second 8780,11,472,4931.05,8268.57,Active
4385,Teacher Two 5944,24,401,2515.4,3711.38,Inactive
4386,Experience Her 1138,2,54,2345.05,3474.52,Active
4387,More Game 7147,1,385,11208.97,23707.91,Active
4388,Officer Attorney 6519,7,134,3013.75,4754.16,Active
4389,At Election 6236,17,245,4121.42,8585.23,Active
4390,Best Early 3590,13,232,13461.92,21434.9,Active
4391,Although Prepare 7553,19,135,4580.98,8644.9,Active
4392,Add Feel 2147,5,22,3235.76,6844.46,Inactive
4393,Reach Scientist 9480,10,397,2197.68,4558.48,Active
4394,Mention Indicate 4456,16,257,1700.8,3075.23,Active
4395,Sign Blue 2057,1,371,3764.68,6543.05,Active
4396,Get You 1760,21,382,1834.16,2134.71,Active
4397,Ready Serious 2695,21,255,2389.8,4943.51,Active
4398,Eat Open 9165,4,368,715.26,928.8,Active
4399,Woman By 734,14,445,4302.8,6513.6,Active
4400,Difficult Republican 6265,15,269,1593.3,3052.82,Active
4401,Professor Parent 5273,23,184,14552.75,24437.23,Active
4402,Music Sense 5387,11,484,1608.61,1888.84,Active
4403,Include Who 2455,4,274,2294.51,2902.12,Inactive
4404,If Let 6957,13,22,2901.22,5591.83,Inactive
4405,Life Like 2000,6,149,2230.1,3779.85,Active
4406,Pretty Always 8966,2,446,727.97,1288.3,Active
4407,Run Hour 3294,19,456,3212.99,4014.95,Inactive
4408,Lead Interesting 6809,17,183,4504.59,5891.73,Active
4409,Citizen What 2702,17,126,2381.93,3569.7,Active
4410,But Consider 9513,17,278,2518.09,3060.84,Active
4411,Think Hospital 4919,18,181,2344.35,4205.93,Active
4412,House Thing 2943,8,74,1585.97,1850.15,Active
4413,Describe Six 8760,22,148,1860.96,3460.44,Active
4414,Less Current 9572,11,162,10306.94,14188.05,Inactive
4415,American Tv 545,5,375,4431.48,7648.62,Active
4416,See Her 6883,22,250,5964.3,8685.27,Active
4417,Behind Soon 8614,17,39,2014.94,2684.78,Active
4418,Could Story 3456,11,117,6552.46,13223.38,Inactive
4419,Standard Decision 6160,11,289,7765.82,12423.71,Active
4420,Try Point 6264,25,158,2272.23,4241.31,Active
4421,Seven Bag 4194,3,14,23984.21,37286.78,Active
4422,Listen Industry 6816,24,80,1457.32,1747.81,Inactive
4423,Then Last 7015,2,170,1207.55,2568.64,Active
4424,Line Ask 4099,24,40,1602.08,2789.44,Active
4425,Old Nature 9882,12,234,2112.0,2583.59,Active
4426,Reality Deep 5501,1,252,5536.76,11717.63,Inactive
4427,Miss Enter 8558,22,232,1765.31,3495.64,Active
4428,According Between 1190,22,477,632.78,1191.71,Inactive
4429,Tonight Physical 5666,7,480,1947.32,3531.03,Active
4430,Natural Game 2587,15,302,2352.52,3838.65,Inactive
4431,Time Peace 5971,6,409,4150.43,8792.52,Active
4432,Red Hope 159,2,36,408.43,641.3,Active
4433,None Political 3369,1,47,2325.98,4473.89,Active
4434,Account Week 2063,15,306,2890.09,5943.11,Inactive
4435,Above Force 6424,6,229,3136.21,5575.93,Active
4436,Your Minute 9471,20,98,5355.73,8812.55,Active
4437,Coach True 759,9,482,1420.8,1841.02,Active
4438,Book Order 3076,12,306,2688.46,4990.86,Active
4439,Store From 8967,12,81,3206.86,4834.93,Active
4440,These Side 5548,20,68,2390.06,5230.72,Active
4441,Expect Heavy 3160,15,1,4159.36,8881.63,Active
4442,Ten Walk 5968,22,185,1415.87,2031.02,Active
4443,Evidence Economy 6844,12,240,4390.31,7678.83,Active
4444,Space Kid 7122,12,289,2457.6,3366.62,Active
4445,Yet Meeting 8506,8,497,5544.56,10241.87,Active
4446,Later Anyone 4535,14,51,7526.44,16320.3,Active
4447,Board However 7746,24,86,5996.77,7346.04,Active
4448,Relationship Factor 1438,19,346,1051.13,1524.93,Active
4449,Black Partner 3743,25,109,1780.58,3189.16,Active
4450,Size Son 6175,1,148,3599.4,4479.03,Active
4451,Appear Organization 9984,11,186,2270.62,4087.25,Active
4452,Current Capital 6453,21,177,1811.45,3627.95,Active
4453,Mr Compare 8655,17,260,5928.9,9800.54,Active
4454,Cold Easy 4146,3,361,1263.69,1646.71,Inactive
4455,Upon Sure 8416,15,7,811.05,1233.62,Active
4456,Reduce Toward 9907,18,158,1377.47,1820.12,Active
4457,Its Part 8197,1,100,3945.44,8205.76,Inactive
4458,Speech Hear 3796,8,9,9542.82,16592.67,Active
4459,Instead Figure 8229,25,281,13084.92,25046.28,Active
4460,Two Line 352,24,42,2430.55,4215.39,Active
4461,While Affect 7830,20,500,1381.8,2998.91,Inactive
4462,Various Practice 1586,25,446,3043.54,6584.69,Active
4463,It Race 9494,7,280,3378.44,5589.23,Active
4464,Realize Heart 9468,4,328,761.86,952.75,Active
4465,Word Pull 4695,22,331,684.01,1313.96,Inactive
4466,Be After 7483,15,297,1060.93,1979.57,Active
4467,That Hospital 2877,23,232,7929.26,13295.16,Active
4468,Threat Let 8417,1,418,2429.79,3217.57,Active
4469,Modern Full 7765,8,277,1928.58,3896.58,Active
4470,Serious Kind 9641,24,491,4454.72,5610.37,Active
4471,Everybody Else 9619,23,78,7052.96,9899.63,Inactive
4472,Eight Manage 7065,25,245,1636.43,2920.46,Active
4473,Detail Trip 9601,1,8,3314.15,5447.9,Active
4474,Medical Beat 1776,12,394,3557.11,7217.99,Active
4475,Allow Year 5719,16,399,5969.77,12129.17,Active
4476,Structure To 8476,9,75,2957.47,3828.06,Active
4477,Decision Mother 4268,22,188,927.67,1615.52,Inactive
4478,Lay Moment 2102,16,187,2918.99,3546.18,Active
4479,Democratic Perhaps 5500,3,223,3935.89,7712.48,Active
4480,Two Article 6893,20,218,2682.91,3962.09,Active
4481,Power Cultural 1952,18,255,1741.15,3458.11,Inactive
4482,Determine Second 423,24,177,1038.17,1831.85,Active
4483,Mr Tend 9825,24,424,7294.42,13167.81,Inactive
4484,Wrong Reduce 3464,11,186,5304.56,10956.82,Active
4485,Middle Prevent 6759,1,229,3062.59,4129.52,Active
4486,Than Develop 5217,11,200,1308.14,2249.07,Active
4487,Thousand Drive 8741,12,140,5167.98,6138.66,Active
4488,Moment Company 7013,13,321,1899.22,3681.83,Active
4489,Charge Work 2259,15,71,731.37,1130.68,Inactive
4490,Why Anyone 8541,6,2,6141.65,7946.24,Active
4491,Statement Hair 7083,22,309,579.62,851.47,Active
4492,Write Approach 683,1,171,2453.73,5097.61,Inactive
4493,Total Develop 8930,18,493,5518.67,7135.27,Inactive
4494,Blue Citizen 8217,22,341,3362.42,3914.03,Active
4495,Data Ever 4921,1,107,5211.06,9538.14,Inactive
4496,Which Arrive 7503,12,296,7030.02,11940.01,Active
4497,Leg Choose 4239,8,146,1385.15,2345.01,Inactive
4498,Key Phone 8175,18,222,2976.09,3433.46,Active
4499,Seem Respond 4041,20,97,2838.68,4801.17,Inactive
4500,Form These 5306,20,81,2743.85,4725.28,Inactive
4501,Involve Should 7633,9,459,5076.62,7777.9,Active
4502,Half Safe 5900,10,218,4957.27,10167.73,Inactive
4503,Southern Black 5881,25,175,6627.29,7670.4,Active
4504,Day Assume 1215,10,347,1340.8,2942.68,Inactive
4505,Move All 1888,20,352,3806.29,5995.59,Active
4506,Perhaps Management 8198,25,286,1252.6,1577.86,Inactive
4507,Ready Key 5436,4,371,4153.03,6640.65,Active
4508,Part Pretty 1540,21,118,10912.77,17475.58,Active
4509,Choose Heavy 1876,4,278,9919.0,13759.57,Inactive
4510,Yet Picture 6031,19,226,1050.03,1962.56,Active
4511,Indeed Scene 2373,10,17,1216.55,2322.05,Inactive
4512,Civil Adult 2978,4,205,4184.06,8760.62,Active
4513,Happy Each 7904,20,116,1883.77,3827.97,Active
4514,Teacher By 1245,6,42,8103.11,16766.94,Active
4515,Price Agent 6999,23,383,5439.04,9255.29,Active
4516,Piece Majority 2373,24,59,4448.07,6039.47,Active
4517,Perhaps Apply 515,23,117,1279.4,2131.54,Active
4518,Certainly Democratic 238,12,98,5596.25,6714.07,Active
4519,All Suggest 4225,13,259,4733.55,10081.19,Active
4520,Treatment Yourself 2507,2,459,2833.97,5071.8,Active
4521,Economic Food 4485,15,363,921.83,1916.59,Active
4522,Never Store 4397,21,357,9788.31,13010.31,Active
4523,Four Action 647,8,404,1191.77,1557.99,Active
4524,Hot Else 5883,1,113,900.73,1049.32,Active
4525,Step Relate 3302,5,84,4376.8,7396.68,Active
4526,Effort Serve 1660,10,468,6758.49,13105.14,Active
4527,Station Write 1678,19,3,1646.22,3449.14,Active
4528,Light Sea 2919,10,362,1392.92,2213.38,Active
4529,Son Message 9167,20,440,3860.64,6753.19,Inactive
4530,Energy Choice 6759,8,344,13514.58,18712.94,Inactive
4531,Case Purpose 7940,3,80,11796.05,16790.56,Active
4532,Must Improve 2079,20,488,6229.81,10391.93,Active
4533,Reality Analysis 6136,15,227,3793.18,8107.61,Active
4534,Be Body 3266,4,222,2500.57,3608.02,Active
4535,There Way 6945,17,360,2426.54,2814.44,Inactive
4536,Also Moment 5658,4,262,2324.41,3903.53,Inactive
4537,Save Later 6341,17,23,3429.59,5840.9,Active
4538,Even During 4812,12,340,2054.55,2585.14,Active
4539,Notice Agreement 8182,13,204,2386.7,3662.98,Active
4540,Subject Could 3841,25,466,1809.43,2484.31,Active
4541,Understand Establish 6828,18,119,2587.51,4593.42,Active
4542,Increase Investment 6781,2,437,2757.67,5684.72,Active
4543,Wall Customer 8200,13,357,3613.63,6739.43,Active
4544,Society Party 2896,21,338,4603.91,9000.32,Inactive
4545,Once Cell 6885,10,212,31169.94,61195.27,Active
4546,Across Low 3954,25,437,8022.76,9269.0,Inactive
4547,Case Door 8775,5,377,7413.01,12429.73,Active
4548,Kind Thus 5553,1,173,8550.17,12443.61,Active
4549,House Bad 358,22,46,4448.27,8417.46,Active
4550,This Good 4256,6,265,832.25,1668.17,Active
