PaymentID,OrderID,CustomerID,PaymentMethod,NetSales,PaymentStatus,PaymentAmount
181658,181658,873,Bank Transfer,36650.51,Completed,36650.51
181659,181659,31861,Cash on Delivery,17593.11,Pending Settlement,17593.11
181660,181660,43226,Card,13302.8,Completed,13302.8
181661,181661,26450,Cash on Delivery,56334.91,Pending Settlement,56334.91
181662,181662,42363,Bank Transfer,12405.82,Completed,12405.82
181663,181663,3943,Card,49013.96,Completed,49013.96
181664,181664,27059,Wallet,35375.88,Completed,35375.88
181665,181665,27914,Wallet,8804.73,Completed,8804.73
181666,181666,29193,Wallet,18556.6,Completed,18556.6
181667,181667,39766,Card,8026.16,Completed,8026.16
181668,181668,48636,Wallet,8568.19,Completed,8568.19
181669,181669,35248,Card,3507.42,Completed,3507.42
181670,181670,2057,Bank Transfer,7616.28,Completed,7616.28
181671,181671,13552,Bank Transfer,11686.8,Refunded,11686.8
181672,181672,23216,Wallet,20688.280000000002,Completed,20688.280000000002
181673,181673,48296,Card,6963.24,Completed,6963.24
181674,181674,44800,Bank Transfer,55724.119999999995,Completed,55724.119999999995
181675,181675,39851,Card,75934.86,Completed,75934.86
181676,181676,45140,Bank Transfer,3109.02,Completed,3109.02
181677,181677,11189,Bank Transfer,10855.6,Completed,10855.6
181678,181678,9478,Wallet,11991.18,Completed,11991.18
181679,181679,25962,Wallet,10461.47,Completed,10461.47
181680,181680,40535,Card,56853.729999999996,Completed,56853.729999999996
181681,181681,16606,Wallet,79793.17,Completed,79793.17
181682,181682,11017,Wallet,31286.339999999997,Completed,31286.339999999997
181683,181683,22932,Cash on Delivery,22507.1,Pending Settlement,22507.1
181684,181684,2195,Card,14807.32,Completed,14807.32
181685,181685,37348,Bank Transfer,24654.850000000002,Completed,24654.850000000002
181686,181686,25583,Bank Transfer,11737.72,Completed,11737.72
181687,181687,31907,Card,91189.44,Completed,91189.44
181688,181688,44847,Wallet,5698.27,Completed,5698.27
181689,181689,47794,Bank Transfer,5176.97,Completed,5176.97
181690,181690,67,Cash on Delivery,35595.04,Pending Settlement,35595.04
181691,181691,31965,Card,16069.88,Completed,16069.88
181692,181692,18378,Bank Transfer,59053.41,Completed,59053.41
181693,181693,45022,Bank Transfer,23349.72,Completed,23349.72
181694,181694,5959,Card,2401.85,Completed,2401.85
181695,181695,23509,Wallet,21676.31,Completed,21676.31
181696,181696,1469,Cash on Delivery,14601.1,Pending Settlement,14601.1
181697,181697,34217,Card,9129.51,Completed,9129.51
181698,181698,49027,Card,22952.1,Completed,22952.1
181699,181699,24642,Bank Transfer,2012.64,Completed,2012.64
181700,181700,16162,Wallet,24924.02,Completed,24924.02
181701,181701,2156,Cash on Delivery,5952.52,Pending Settlement,5952.52
181702,181702,4297,Wallet,2486.29,Completed,2486.29
181703,181703,47757,Wallet,5553.42,Completed,5553.42
181704,181704,13529,Cash on Delivery,4892.07,Pending Settlement,4892.07
181705,181705,18391,Card,24746.52,Completed,24746.52
181706,181706,9869,Wallet,19594.83,Completed,19594.83
181707,181707,30971,Card,70582.66,Completed,70582.66
181708,181708,24396,Card,31817.800000000003,Completed,31817.800000000003
181709,181709,14974,Cash on Delivery,7857.04,Pending Settlement,7857.04
181710,181710,42805,Card,16123.65,Refunded,16123.65
181711,181711,20287,Bank Transfer,5573.360000000001,Completed,5573.360000000001
181712,181712,7870,Bank Transfer,8923.76,Completed,8923.76
181713,181713,36742,Cash on Delivery,17610.46,Pending Settlement,17610.46
181714,181714,14728,Card,10968.12,Completed,10968.12
181715,181715,34220,Card,19607.46,Completed,19607.46
181716,181716,37308,Bank Transfer,3057.93,Completed,3057.93
181717,181717,19936,Card,45264.95,Completed,45264.95
181718,181718,2810,Wallet,3258.5699999999997,Completed,3258.5699999999997
181719,181719,31012,Cash on Delivery,9367.07,Pending Settlement,9367.07
181720,181720,37187,Card,69243.09,Completed,69243.09
181721,181721,48300,Card,6756.710000000001,Completed,6756.710000000001
181722,181722,36644,Bank Transfer,8321.02,Completed,8321.02
181723,181723,39512,Card,8840.31,Completed,8840.31
181724,181724,8440,Bank Transfer,6468.92,Completed,6468.92
181725,181725,28876,Card,34676.92,Completed,34676.92
181726,181726,24933,Wallet,12605.82,Completed,12605.82
181727,181727,14819,Bank Transfer,8563.8,Completed,8563.8
181728,181728,15987,Card,15557.78,Completed,15557.78
181729,181729,24574,Card,2052.24,Completed,2052.24
181730,181730,24273,Bank Transfer,10365.11,Completed,10365.11
181731,181731,40161,Card,2052.24,Completed,2052.24
181732,181732,47828,Card,7455.24,Completed,7455.24
181733,181733,15667,Cash on Delivery,16569.2,Pending Settlement,16569.2
181734,181734,44158,Wallet,4842.06,Completed,4842.06
181735,181735,27540,Wallet,6305.5599999999995,Completed,6305.5599999999995
181736,181736,34067,Wallet,6203.92,Completed,6203.92
181737,181737,24051,Card,48393.62,Completed,48393.62
181738,181738,44951,Cash on Delivery,17207.75,Pending Settlement,17207.75
181739,181739,39862,Wallet,4311.93,Completed,4311.93
181740,181740,37679,Card,10169.07,Completed,10169.07
181741,181741,20340,Card,3777.6,Completed,3777.6
181742,181742,41794,Wallet,62175.05,Completed,62175.05
181743,181743,3103,Card,5328.45,Completed,5328.45
181744,181744,27421,Cash on Delivery,3250.06,Pending Settlement,3250.06
181745,181745,11891,Wallet,17327.21,Completed,17327.21
181746,181746,29739,Cash on Delivery,4973.33,Pending Settlement,4973.33
181747,181747,31688,Bank Transfer,33616.19,Completed,33616.19
181748,181748,33188,Bank Transfer,11013.48,Completed,11013.48
181749,181749,4002,Bank Transfer,26825.74,Completed,26825.74
181750,181750,15740,Wallet,22253.379999999997,Completed,22253.379999999997
181751,181751,23046,Wallet,75156.43,Completed,75156.43
181752,181752,32058,Cash on Delivery,14766.140000000001,Pending Settlement,14766.140000000001
181753,181753,34551,Cash on Delivery,47322.14,Pending Settlement,47322.14
181754,181754,35733,Card,11960.69,Completed,11960.69
181755,181755,23398,Cash on Delivery,5046.04,Pending Settlement,5046.04
181756,181756,19433,Bank Transfer,8889.619999999999,Completed,8889.619999999999
181757,181757,13487,Wallet,12144.23,Completed,12144.23
181758,181758,6660,Card,69414.54000000001,Completed,69414.54000000001
181759,181759,9670,Wallet,20674.64,Completed,20674.64
181760,181760,13091,Bank Transfer,16020.439999999999,Completed,16020.439999999999
181761,181761,37674,Wallet,21825.35,Completed,21825.35
181762,181762,17564,Card,1574.29,Completed,1574.29
181763,181763,25629,Card,12407.720000000001,Completed,12407.720000000001
181764,181764,43595,Cash on Delivery,14300.43,Pending Settlement,14300.43
181765,181765,31738,Cash on Delivery,119365.70999999999,Pending Settlement,119365.70999999999
181766,181766,12333,Cash on Delivery,19553.96,Pending Settlement,19553.96
181767,181767,2136,Card,8869.59,Completed,8869.59
181768,181768,28552,Wallet,10434.380000000001,Completed,10434.380000000001
181769,181769,584,Wallet,21348.27,Completed,21348.27
181770,181770,15264,Card,27532.64,Completed,27532.64
181771,181771,6399,Cash on Delivery,29099.0,Pending Settlement,29099.0
181772,181772,37478,Bank Transfer,49194.83,Completed,49194.83
181773,181773,17405,Bank Transfer,13043.52,Completed,13043.52
181774,181774,48752,Card,8096.610000000001,Completed,8096.610000000001
181775,181775,46540,Card,32665.15,Completed,32665.15
181776,181776,15014,Cash on Delivery,3428.42,Pending Settlement,3428.42
181777,181777,32575,Card,1958.94,Completed,1958.94
181778,181778,42873,Wallet,88015.1,Completed,88015.1
181779,181779,20970,Card,8491.48,Completed,8491.48
181780,181780,32582,Card,28826.699999999997,Completed,28826.699999999997
181781,181781,39074,Bank Transfer,12027.5,Completed,12027.5
181782,181782,20340,Wallet,21668.66,Completed,21668.66
181783,181783,37492,Wallet,20363.83,Completed,20363.83
181784,181784,12564,Cash on Delivery,2128.05,Pending Settlement,2128.05
181785,181785,13361,Bank Transfer,8497.28,Completed,8497.28
181786,181786,679,Cash on Delivery,68809.25,Pending Settlement,68809.25
181787,181787,20899,Wallet,11292.06,Completed,11292.06
181788,181788,38233,Card,41000.94,Completed,41000.94
181789,181789,30345,Card,6473.5199999999995,Completed,6473.5199999999995
181790,181790,42514,Card,24332.22,Completed,24332.22
181791,181791,23608,Card,39246.54,Completed,39246.54
181792,181792,34154,Cash on Delivery,30074.65,Pending Settlement,30074.65
181793,181793,43176,Wallet,16602.81,Completed,16602.81
181794,181794,22603,Cash on Delivery,16687.42,Pending Settlement,16687.42
181795,181795,9760,Bank Transfer,4609.8099999999995,Completed,4609.8099999999995
181796,181796,22418,Cash on Delivery,3230.4700000000003,Pending Settlement,3230.4700000000003
181797,181797,7642,Cash on Delivery,3714.75,Pending Settlement,3714.75
181798,181798,12235,Card,16678.03,Completed,16678.03
181799,181799,49530,Wallet,6399.84,Completed,6399.84
181800,181800,44110,Card,9665.99,Completed,9665.99
181801,181801,19999,Cash on Delivery,21157.12,Pending Settlement,21157.12
181802,181802,36366,Card,2358.75,Completed,2358.75
181803,181803,45710,Card,7906.45,Completed,7906.45
181804,181804,37216,Wallet,12513.93,Completed,12513.93
181805,181805,20547,Card,8538.97,Completed,8538.97
181806,181806,39195,Bank Transfer,5968.87,Completed,5968.87
181807,181807,22651,Card,6797.32,Completed,6797.32
181808,181808,39525,Wallet,1922.77,Completed,1922.77
181809,181809,45045,Bank Transfer,45950.42,Completed,45950.42
181810,181810,1561,Cash on Delivery,46771.270000000004,Pending Settlement,46771.270000000004
181811,181811,12335,Cash on Delivery,3725.91,Pending Settlement,3725.91
181812,181812,14503,Wallet,43168.46,Completed,43168.46
181813,181813,3893,Wallet,5515.78,Completed,5515.78
181814,181814,42876,Cash on Delivery,13640.05,Pending Settlement,13640.05
181815,181815,1744,Card,5956.69,Completed,5956.69
181816,181816,22388,Card,10864.369999999999,Completed,10864.369999999999
181817,181817,16540,Card,10462.06,Completed,10462.06
181818,181818,22289,Bank Transfer,6460.3,Completed,6460.3
181819,181819,2392,Wallet,3880.63,Completed,3880.63
181820,181820,38785,Wallet,4587.25,Completed,4587.25
181821,181821,33239,Wallet,5393.43,Completed,5393.43
181822,181822,41202,Wallet,5410.98,Completed,5410.98
181823,181823,2333,Wallet,30325.17,Completed,30325.17
181824,181824,43182,Bank Transfer,32164.75,Completed,32164.75
181825,181825,37231,Bank Transfer,10799.65,Completed,10799.65
181826,181826,19580,Card,10449.22,Completed,10449.22
181827,181827,7060,Bank Transfer,5102.0,Completed,5102.0
181828,181828,16360,Wallet,1306.15,Completed,1306.15
181829,181829,46811,Card,7712.48,Completed,7712.48
181830,181830,43040,Wallet,5953.67,Completed,5953.67
181831,181831,35915,Bank Transfer,10887.58,Completed,10887.58
181832,181832,11069,Wallet,3160.75,Completed,3160.75
181833,181833,8730,Bank Transfer,63839.88,Completed,63839.88
181834,181834,32817,Wallet,51275.2,Completed,51275.2
181835,181835,44417,Bank Transfer,14789.67,Completed,14789.67
181836,181836,34909,Wallet,32054.21,Completed,32054.21
181837,181837,42679,Wallet,7987.33,Completed,7987.33
181838,181838,31867,Cash on Delivery,74986.27,Pending Settlement,74986.27
181839,181839,23954,Wallet,7968.17,Completed,7968.17
181840,181840,8391,Cash on Delivery,3852.23,Pending Settlement,3852.23
181841,181841,13198,Bank Transfer,34384.41,Completed,34384.41
181842,181842,32695,Card,34334.57,Completed,34334.57
181843,181843,28988,Card,18367.9,Completed,18367.9
181844,181844,3699,Card,16590.12,Completed,16590.12
181845,181845,27778,Cash on Delivery,5698.27,Pending Settlement,5698.27
181846,181846,38538,Bank Transfer,38177.520000000004,Completed,38177.520000000004
181847,181847,38591,Card,44773.53,Completed,44773.53
181848,181848,13929,Cash on Delivery,14680.29,Pending Settlement,14680.29
181849,181849,39378,Card,5328.14,Completed,5328.14
181850,181850,26329,Wallet,47999.83,Completed,47999.83
181851,181851,43760,Cash on Delivery,21420.85,Pending Settlement,21420.85
181852,181852,24051,Card,32714.61,Completed,32714.61
181853,181853,3416,Bank Transfer,22294.010000000002,Completed,22294.010000000002
181854,181854,45217,Card,32571.8,Completed,32571.8
181855,181855,14795,Bank Transfer,20441.73,Completed,20441.73
181856,181856,26855,Card,18682.49,Completed,18682.49
181857,181857,7444,Card,18500.97,Completed,18500.97
181858,181858,41674,Wallet,7087.36,Completed,7087.36
181859,181859,44543,Cash on Delivery,27473.620000000003,Pending Settlement,27473.620000000003
181860,181860,29217,Wallet,14598.36,Completed,14598.36
181861,181861,30011,Bank Transfer,3085.82,Completed,3085.82
181862,181862,43654,Card,4559.66,Completed,4559.66
181863,181863,36227,Bank Transfer,83398.93,Completed,83398.93
181864,181864,35113,Bank Transfer,8102.43,Completed,8102.43
181865,181865,48731,Card,1834.05,Completed,1834.05
181866,181866,11395,Card,43077.65,Completed,43077.65
181867,181867,2916,Card,59884.63,Refunded,59884.63
181868,181868,5401,Bank Transfer,26431.3,Completed,26431.3
181869,181869,45056,Bank Transfer,3854.13,Completed,3854.13
181870,181870,4279,Cash on Delivery,14594.990000000002,Pending Settlement,14594.990000000002
181871,181871,33198,Card,28551.24,Completed,28551.24
181872,181872,31749,Cash on Delivery,33385.93,Pending Settlement,33385.93
181873,181873,30946,Bank Transfer,12870.78,Completed,12870.78
181874,181874,21048,Bank Transfer,6939.74,Completed,6939.74
181875,181875,8869,Wallet,19568.62,Completed,19568.62
181876,181876,754,Wallet,12061.41,Refunded,12061.41
181877,181877,19486,Bank Transfer,30796.57,Completed,30796.57
181878,181878,26767,Wallet,9970.55,Completed,9970.55
181879,181879,33594,Cash on Delivery,36527.84,Pending Settlement,36527.84
181880,181880,44343,Bank Transfer,8151.210000000001,Completed,8151.210000000001
181881,181881,46783,Cash on Delivery,18293.929999999997,Pending Settlement,18293.929999999997
181882,181882,1951,Card,18107.96,Completed,18107.96
181883,181883,13097,Cash on Delivery,31494.350000000002,Pending Settlement,31494.350000000002
181884,181884,38315,Cash on Delivery,13267.310000000001,Pending Settlement,13267.310000000001
181885,181885,11477,Card,41679.11,Completed,41679.11
181886,181886,49162,Card,6748.26,Completed,6748.26
181887,181887,2649,Bank Transfer,27354.57,Completed,27354.57
181888,181888,33981,Card,33533.99,Completed,33533.99
181889,181889,14032,Cash on Delivery,35291.33,Pending Settlement,35291.33
181890,181890,14482,Wallet,22365.82,Completed,22365.82
181891,181891,47095,Bank Transfer,2362.44,Completed,2362.44
181892,181892,43377,Card,5311.52,Completed,5311.52
181893,181893,41305,Card,27650.81,Completed,27650.81
181894,181894,10762,Card,11307.21,Completed,11307.21
181895,181895,49035,Bank Transfer,19438.63,Completed,19438.63
181896,181896,9595,Card,15894.25,Completed,15894.25
181897,181897,23849,Wallet,11391.68,Completed,11391.68
181898,181898,27701,Bank Transfer,3882.19,Completed,3882.19
181899,181899,33769,Wallet,15583.6,Completed,15583.6
181900,181900,9364,Card,10420.32,Completed,10420.32
181901,181901,27349,Cash on Delivery,39343.72,Pending Settlement,39343.72
181902,181902,16929,Card,57906.729999999996,Completed,57906.729999999996
181903,181903,40380,Card,18216.99,Completed,18216.99
181904,181904,47419,Card,5294.26,Completed,5294.26
181905,181905,49751,Card,22108.84,Completed,22108.84
181906,181906,5837,Card,10969.619999999999,Completed,10969.619999999999
181907,181907,21787,Wallet,24068.59,Completed,24068.59
181908,181908,24007,Bank Transfer,8820.57,Completed,8820.57
181909,181909,5698,Wallet,7019.34,Completed,7019.34
181910,181910,35631,Card,33095.43,Completed,33095.43
181911,181911,18441,Card,11187.16,Completed,11187.16
181912,181912,49124,Card,6754.47,Completed,6754.47
181913,181913,38821,Wallet,6752.88,Completed,6752.88
181914,181914,23745,Cash on Delivery,61100.94,Pending Settlement,61100.94
181915,181915,43341,Card,4683.97,Completed,4683.97
181916,181916,14476,Card,2436.75,Completed,2436.75
181917,181917,42037,Wallet,11590.15,Completed,11590.15
181918,181918,2455,Card,2067.84,Completed,2067.84
181919,181919,38113,Card,7207.93,Completed,7207.93
181920,181920,42307,Wallet,28830.699999999997,Completed,28830.699999999997
181921,181921,10014,Bank Transfer,9081.27,Completed,9081.27
181922,181922,37259,Wallet,8760.62,Completed,8760.62
181923,181923,25921,Cash on Delivery,73681.56,Pending Settlement,73681.56
181924,181924,44015,Bank Transfer,13193.82,Completed,13193.82
181925,181925,28910,Cash on Delivery,10974.11,Pending Settlement,10974.11
181926,181926,3502,Card,42298.270000000004,Completed,42298.270000000004
181927,181927,35759,Card,6653.53,Completed,6653.53
181928,181928,33985,Card,14598.68,Completed,14598.68
181929,181929,29039,Card,15876.88,Completed,15876.88
181930,181930,9864,Wallet,2850.01,Completed,2850.01
181931,181931,7329,Card,22360.76,Completed,22360.76
181932,181932,27044,Wallet,6694.54,Completed,6694.54
181933,181933,35043,Bank Transfer,10936.95,Completed,10936.95
181934,181934,11975,Bank Transfer,55175.079999999994,Completed,55175.079999999994
181935,181935,26212,Wallet,2638.24,Completed,2638.24
181936,181936,9674,Cash on Delivery,1660.27,Pending Settlement,1660.27
181937,181937,16644,Card,27442.13,Completed,27442.13
181938,181938,49508,Card,22374.89,Completed,22374.89
181939,181939,9773,Cash on Delivery,1673.89,Pending Settlement,1673.89
181940,181940,6376,Card,3782.61,Completed,3782.61
181941,181941,9509,Cash on Delivery,35345.68,Pending Settlement,35345.68
181942,181942,31534,Bank Transfer,20560.03,Completed,20560.03
181943,181943,43417,Card,30664.04,Completed,30664.04
181944,181944,47854,Wallet,44250.46000000001,Completed,44250.46000000001
181945,181945,29073,Card,3159.34,Completed,3159.34
181946,181946,7267,Cash on Delivery,4777.85,Pending Settlement,4777.85
181947,181947,24460,Cash on Delivery,3187.82,Pending Settlement,3187.82
181948,181948,54,Bank Transfer,15072.38,Completed,15072.38
181949,181949,19737,Bank Transfer,16316.17,Completed,16316.17
181950,181950,2282,Card,12011.89,Completed,12011.89
181951,181951,19569,Wallet,16816.04,Completed,16816.04
181952,181952,41426,Card,4654.68,Completed,4654.68
181953,181953,25841,Wallet,7670.99,Completed,7670.99
181954,181954,38564,Card,6156.06,Completed,6156.06
181955,181955,1791,Wallet,4861.54,Completed,4861.54
181956,181956,36834,Bank Transfer,10823.97,Completed,10823.97
181957,181957,31268,Card,1782.3,Completed,1782.3
181958,181958,36183,Bank Transfer,3449.29,Completed,3449.29
181959,181959,41621,Bank Transfer,59004.98,Completed,59004.98
181960,181960,17341,Card,1159.52,Completed,1159.52
181961,181961,46551,Bank Transfer,49355.15,Completed,49355.15
181962,181962,2523,Cash on Delivery,5707.81,Pending Settlement,5707.81
181963,181963,41122,Cash on Delivery,34181.81,Pending Settlement,34181.81
181964,181964,24709,Card,2803.93,Completed,2803.93
181965,181965,2792,Card,3273.95,Completed,3273.95
181966,181966,45146,Bank Transfer,83787.9,Completed,83787.9
181967,181967,38154,Card,8196.02,Completed,8196.02
181968,181968,9113,Cash on Delivery,12737.619999999999,Pending Settlement,12737.619999999999
181969,181969,20005,Card,25186.98,Completed,25186.98
181970,181970,30006,Cash on Delivery,9898.28,Pending Settlement,9898.28
181971,181971,18511,Card,19529.87,Completed,19529.87
181972,181972,16162,Wallet,11495.45,Completed,11495.45
181973,181973,28193,Cash on Delivery,11143.49,Pending Settlement,11143.49
181974,181974,36933,Card,18481.829999999998,Completed,18481.829999999998
181975,181975,29497,Wallet,7195.68,Completed,7195.68
181976,181976,16293,Wallet,5974.28,Completed,5974.28
181977,181977,15073,Card,14631.63,Completed,14631.63
181978,181978,19757,Bank Transfer,18335.59,Completed,18335.59
181979,181979,47294,Cash on Delivery,19775.98,Pending Settlement,19775.98
181980,181980,6556,Bank Transfer,15000.32,Completed,15000.32
181981,181981,3787,Wallet,3478.11,Completed,3478.11
181982,181982,1885,Wallet,8856.84,Completed,8856.84
181983,181983,9310,Card,6383.57,Completed,6383.57
181984,181984,35937,Bank Transfer,37495.66,Completed,37495.66
181985,181985,5763,Wallet,2370.46,Completed,2370.46
181986,181986,11077,Card,27931.45,Completed,27931.45
181987,181987,6186,Bank Transfer,13335.97,Completed,13335.97
181988,181988,1538,Wallet,90057.18,Completed,90057.18
181989,181989,35069,Card,36964.82,Completed,36964.82
181990,181990,37818,Cash on Delivery,9779.79,Pending Settlement,9779.79
181991,181991,8428,Wallet,2111.87,Completed,2111.87
181992,181992,8653,Bank Transfer,28295.219999999998,Completed,28295.219999999998
181993,181993,47201,Bank Transfer,10039.31,Completed,10039.31
181994,181994,38443,Wallet,10740.4,Completed,10740.4
181995,181995,38658,Bank Transfer,6761.73,Completed,6761.73
181996,181996,17494,Wallet,11367.17,Completed,11367.17
181997,181997,12708,Cash on Delivery,6317.84,Pending Settlement,6317.84
181998,181998,30196,Card,18987.92,Completed,18987.92
181999,181999,29010,Card,8988.83,Completed,8988.83
182000,182000,13505,Cash on Delivery,3143.28,Pending Settlement,3143.28
182001,182001,10014,Bank Transfer,22338.76,Completed,22338.76
182002,182002,17867,Bank Transfer,14358.779999999999,Completed,14358.779999999999
182003,182003,31320,Card,5244.5,Completed,5244.5
182004,182004,2298,Card,4245.91,Completed,4245.91
182005,182005,15257,Bank Transfer,2327.59,Completed,2327.59
182006,182006,14835,Card,83557.68000000001,Completed,83557.68000000001
182007,182007,22921,Bank Transfer,30554.34,Completed,30554.34
182008,182008,48809,Cash on Delivery,4141.28,Pending Settlement,4141.28
182009,182009,38377,Bank Transfer,13175.470000000001,Completed,13175.470000000001
182010,182010,21692,Card,6151.2,Completed,6151.2
182011,182011,48585,Card,27332.97,Completed,27332.97
182012,182012,17210,Cash on Delivery,26915.86,Pending Settlement,26915.86
182013,182013,45233,Wallet,2325.23,Completed,2325.23
182014,182014,11529,Wallet,8644.9,Completed,8644.9
182015,182015,10820,Bank Transfer,5267.58,Completed,5267.58
182016,182016,13719,Bank Transfer,9730.08,Completed,9730.08
182017,182017,1697,Wallet,15093.08,Completed,15093.08
182018,182018,16077,Card,5978.25,Completed,5978.25
182019,182019,26700,Bank Transfer,5337.06,Completed,5337.06
182020,182020,45822,Bank Transfer,8438.53,Completed,8438.53
182021,182021,35985,Wallet,4703.99,Completed,4703.99
182022,182022,13270,Bank Transfer,15183.17,Completed,15183.17
182023,182023,36518,Cash on Delivery,2248.2,Pending Settlement,2248.2
182024,182024,27635,Bank Transfer,34247.82,Completed,34247.82
182025,182025,11485,Card,18739.94,Completed,18739.94
182026,182026,17698,Bank Transfer,15970.21,Completed,15970.21
182027,182027,27521,Wallet,1916.59,Completed,1916.59
182028,182028,13265,Card,8550.03,Completed,8550.03
182029,182029,44652,Wallet,70118.48,Completed,70118.48
182030,182030,26519,Wallet,6570.57,Completed,6570.57
182031,182031,25342,Bank Transfer,17508.940000000002,Completed,17508.940000000002
182032,182032,26729,Card,2695.3,Completed,2695.3
182033,182033,37550,Wallet,2919.48,Completed,2919.48
182034,182034,43982,Card,5322.81,Completed,5322.81
182035,182035,7944,Card,3619.08,Completed,3619.08
182036,182036,24178,Card,58468.9,Completed,58468.9
182037,182037,35202,Wallet,31833.88,Completed,31833.88
182038,182038,12883,Card,61195.27,Completed,61195.27
182039,182039,20343,Wallet,26175.85,Completed,26175.85
182040,182040,13951,Card,4118.85,Completed,4118.85
182041,182041,46191,Wallet,14430.25,Completed,14430.25
182042,182042,8546,Card,637.74,Completed,637.74
182043,182043,286,Wallet,50852.55,Completed,50852.55
182044,182044,49637,Wallet,59694.380000000005,Completed,59694.380000000005
182045,182045,8174,Card,2796.48,Completed,2796.48
182046,182046,42722,Cash on Delivery,5737.879999999999,Pending Settlement,5737.879999999999
182047,182047,47609,Cash on Delivery,23893.629999999997,Pending Settlement,23893.629999999997
182048,182048,9150,Bank Transfer,60016.33,Completed,60016.33
182049,182049,23131,Card,33784.76,Completed,33784.76
182050,182050,6971,Cash on Delivery,9272.5,Pending Settlement,9272.5
182051,182051,27707,Card,6348.43,Completed,6348.43
182052,182052,25355,Card,10903.03,Completed,10903.03
182053,182053,24072,Card,57499.57000000001,Completed,57499.57000000001
182054,182054,31542,Cash on Delivery,1709.01,Pending Settlement,1709.01
182055,182055,12880,Cash on Delivery,3666.53,Pending Settlement,3666.53
182056,182056,26973,Wallet,13031.79,Completed,13031.79
182057,182057,48104,Cash on Delivery,2849.76,Pending Settlement,2849.76
182058,182058,21123,Wallet,6796.48,Completed,6796.48
182059,182059,17977,Wallet,14743.52,Completed,14743.52
182060,182060,20483,Bank Transfer,4393.4,Completed,4393.4
182061,182061,13405,Card,10837.1,Completed,10837.1
182062,182062,35346,Cash on Delivery,7677.42,Pending Settlement,7677.42
182063,182063,27632,Bank Transfer,19608.15,Completed,19608.15
182064,182064,15252,Cash on Delivery,3606.77,Pending Settlement,3606.77
182065,182065,22072,Cash on Delivery,3756.87,Pending Settlement,3756.87
182066,182066,25707,Wallet,25630.08,Completed,25630.08
182067,182067,34768,Bank Transfer,10930.2,Completed,10930.2
182068,182068,36476,Card,42627.9,Completed,42627.9
182069,182069,12676,Card,4614.34,Completed,4614.34
182070,182070,5600,Cash on Delivery,14598.36,Pending Settlement,14598.36
182071,182071,8384,Wallet,34576.979999999996,Completed,34576.979999999996
182072,182072,47355,Bank Transfer,22079.73,Completed,22079.73
182073,182073,34053,Card,12889.41,Completed,12889.41
182074,182074,49663,Card,122487.92,Completed,122487.92
182075,182075,154,Card,21709.88,Completed,21709.88
182076,182076,31056,Wallet,11604.5,Completed,11604.5
182077,182077,39828,Card,6314.08,Completed,6314.08
182078,182078,33689,Wallet,11713.75,Completed,11713.75
182079,182079,47808,Card,1665.87,Completed,1665.87
182080,182080,14864,Wallet,11444.2,Completed,11444.2
182081,182081,1276,Bank Transfer,1530.75,Completed,1530.75
182082,182082,38714,Bank Transfer,1150.5,Completed,1150.5
182083,182083,32877,Card,13181.58,Completed,13181.58
182084,182084,43116,Bank Transfer,19236.4,Completed,19236.4
182085,182085,9489,Card,3148.42,Completed,3148.42
182086,182086,46631,Bank Transfer,21014.93,Completed,21014.93
182087,182087,17372,Bank Transfer,4975.68,Completed,4975.68
182088,182088,11593,Card,18962.47,Completed,18962.47
182089,182089,12621,Bank Transfer,17381.59,Completed,17381.59
182090,182090,21110,Wallet,7166.86,Completed,7166.86
182091,182091,48506,Wallet,4668.23,Completed,4668.23
182092,182092,20356,Card,8369.16,Completed,8369.16
182093,182093,37346,Card,4953.07,Completed,4953.07
182094,182094,7996,Card,28592.14,Completed,28592.14
182095,182095,30016,Wallet,30651.46,Completed,30651.46
182096,182096,41206,Bank Transfer,22632.57,Completed,22632.57
182097,182097,34916,Wallet,18091.86,Completed,18091.86
182098,182098,11053,Card,9443.64,Completed,9443.64
182099,182099,28981,Wallet,4558.48,Completed,4558.48
182100,182100,45105,Cash on Delivery,23414.920000000002,Pending Settlement,23414.920000000002
182101,182101,30686,Card,10782.32,Completed,10782.32
182102,182102,11392,Wallet,1758.46,Completed,1758.46
182103,182103,47369,Cash on Delivery,10227.18,Pending Settlement,10227.18
182104,182104,39653,Card,39217.020000000004,Completed,39217.020000000004
182105,182105,21495,Card,72664.33,Completed,72664.33
182106,182106,31049,Card,34950.07,Completed,34950.07
182107,182107,2846,Card,13263.220000000001,Completed,13263.220000000001
182108,182108,11149,Card,69705.96,Completed,69705.96
182109,182109,42665,Card,22468.8,Completed,22468.8
182110,182110,43864,Card,3189.2599999999998,Refunded,3189.2599999999998
182111,182111,24911,Card,13325.83,Completed,13325.83
182112,182112,32358,Wallet,1401.39,Completed,1401.39
182113,182113,22345,Card,61418.729999999996,Completed,61418.729999999996
182114,182114,15478,Card,18096.19,Completed,18096.19
182115,182115,18806,Cash on Delivery,17978.5,Pending Settlement,17978.5
182116,182116,41781,Wallet,45275.0,Completed,45275.0
182117,182117,17658,Card,12721.16,Completed,12721.16
182118,182118,43281,Card,55691.02,Completed,55691.02
182119,182119,3401,Bank Transfer,2299.67,Completed,2299.67
182120,182120,15689,Card,6316.23,Completed,6316.23
182121,182121,45039,Card,36902.2,Completed,36902.2
